well,od_600nm,time_s,temp_C,instrument,strain,gluc_conc_mM,replicate
F4,0.7384,73951.16900000001,37.1,spark,NCM3722,8,4
F4,0.7373,74346.651,37.1,spark,NCM3722,8,4
F4,0.0957,7118.741999999999,37.0,spark,NCM3722,8,4
F4,0.7357,74742.084,37.0,spark,NCM3722,8,4
F4,0.7343,75137.543,37.0,spark,NCM3722,8,4
F4,0.733,75532.984,37.1,spark,NCM3722,8,4
F4,0.7317,75928.45,37.1,spark,NCM3722,8,4
F4,0.7305,76323.854,37.1,spark,NCM3722,8,4
F4,0.7291,76719.28,37.1,spark,NCM3722,8,4
F4,0.7282,77114.8,37.1,spark,NCM3722,8,4
F4,0.7268,77510.285,37.0,spark,NCM3722,8,4
F4,0.7255,77905.659,37.0,spark,NCM3722,8,4
F4,0.7246,78301.12299999999,37.1,spark,NCM3722,8,4
F4,0.0899,395.85,36.9,spark,NCM3722,8,4
F4,0.0964,7514.116999999999,37.0,spark,NCM3722,8,4
F4,0.7231,78696.637,37.1,spark,NCM3722,8,4
F4,0.7218,79092.049,37.1,spark,NCM3722,8,4
F4,0.7208,79487.561,37.1,spark,NCM3722,8,4
F4,0.7196,79883.032,37.0,spark,NCM3722,8,4
F4,0.7186,80278.507,37.0,spark,NCM3722,8,4
F4,0.7172,80673.918,37.0,spark,NCM3722,8,4
F4,0.7162,81069.342,37.0,spark,NCM3722,8,4
F4,0.715,81464.883,37.1,spark,NCM3722,8,4
F4,0.7142,81860.417,37.1,spark,NCM3722,8,4
F4,0.7132,82255.775,37.1,spark,NCM3722,8,4
F4,0.0972,7909.575,37.0,spark,NCM3722,8,4
F4,0.7121,82651.244,37.1,spark,NCM3722,8,4
F4,0.7109,83046.716,37.0,spark,NCM3722,8,4
F4,0.7101,83442.19900000001,37.0,spark,NCM3722,8,4
F4,0.7088,83837.598,37.0,spark,NCM3722,8,4
F4,0.7078,84233.01,37.1,spark,NCM3722,8,4
F4,0.7067,84628.526,37.1,spark,NCM3722,8,4
F4,0.7058,85024.04400000001,37.1,spark,NCM3722,8,4
F4,0.7045,85419.41,37.0,spark,NCM3722,8,4
F4,0.7038,85814.92800000001,37.0,spark,NCM3722,8,4
F4,0.7029,86210.433,37.0,spark,NCM3722,8,4
F4,0.098,8304.985,37.1,spark,NCM3722,8,4
F4,0.7015,86605.905,37.0,spark,NCM3722,8,4
F4,0.7007,87001.338,37.0,spark,NCM3722,8,4
F4,0.6999,87396.77900000001,37.1,spark,NCM3722,8,4
F4,0.6989,87792.259,37.0,spark,NCM3722,8,4
F4,0.6976,88187.785,37.0,spark,NCM3722,8,4
F4,0.6966,88583.225,37.0,spark,NCM3722,8,4
F4,0.6958,88978.77,37.0,spark,NCM3722,8,4
F4,0.0989,8700.405,37.1,spark,NCM3722,8,4
F4,0.0998,9095.886,37.1,spark,NCM3722,8,4
F4,0.1011,9491.428,37.0,spark,NCM3722,8,4
F4,0.1025,9886.856,37.0,spark,NCM3722,8,4
F4,0.1039,10282.384,37.1,spark,NCM3722,8,4
F4,0.1052,10677.841,37.0,spark,NCM3722,8,4
F4,0.1069,11073.386,37.1,spark,NCM3722,8,4
F4,0.0899,791.33,37.0,spark,NCM3722,8,4
F4,0.1091,11468.796999999999,37.1,spark,NCM3722,8,4
F4,0.1108,11864.17,37.1,spark,NCM3722,8,4
F4,0.1131,12259.697,37.0,spark,NCM3722,8,4
F4,0.1157,12655.16,37.0,spark,NCM3722,8,4
F4,0.1184,13050.556,37.0,spark,NCM3722,8,4
F4,0.1215,13446.018,37.1,spark,NCM3722,8,4
F4,0.1247,13841.493,37.1,spark,NCM3722,8,4
F4,0.1284,14236.934,37.1,spark,NCM3722,8,4
F4,0.1326,14632.368999999999,37.1,spark,NCM3722,8,4
F4,0.13699999999999998,15027.854,37.0,spark,NCM3722,8,4
F4,0.0901,1186.777,37.1,spark,NCM3722,8,4
F4,0.1419,15423.39,37.0,spark,NCM3722,8,4
F4,0.1471,15818.851999999999,37.0,spark,NCM3722,8,4
F4,0.1524,16214.281,37.0,spark,NCM3722,8,4
F4,0.1594,16609.833,37.0,spark,NCM3722,8,4
F4,0.1672,17005.328999999998,37.1,spark,NCM3722,8,4
F4,0.1744,17400.72,37.0,spark,NCM3722,8,4
F4,0.1796,17796.155,37.0,spark,NCM3722,8,4
F4,0.1891,18191.596999999998,37.0,spark,NCM3722,8,4
F4,0.1984,18587.058,37.0,spark,NCM3722,8,4
F4,0.2112,18982.46,37.1,spark,NCM3722,8,4
F4,0.0902,1582.1629999999998,37.0,spark,NCM3722,8,4
F4,0.2259,19377.867,37.1,spark,NCM3722,8,4
F4,0.2421,19773.335,37.1,spark,NCM3722,8,4
F4,0.2604,20168.803,37.0,spark,NCM3722,8,4
F4,0.2813,20564.223,37.0,spark,NCM3722,8,4
F4,0.3087,20959.642,37.1,spark,NCM3722,8,4
F4,0.3272,21355.078999999998,37.1,spark,NCM3722,8,4
F4,0.3553,21750.645,37.0,spark,NCM3722,8,4
F4,0.3864,22146.185,37.1,spark,NCM3722,8,4
F4,0.4231,22541.592,37.0,spark,NCM3722,8,4
F4,0.4635,22937.063,37.0,spark,NCM3722,8,4
F4,0.0905,1977.6879999999999,37.0,spark,NCM3722,8,4
F4,0.5011,23332.464,37.0,spark,NCM3722,8,4
F4,0.5416,23727.962000000003,37.0,spark,NCM3722,8,4
F4,0.5708,24123.366,37.1,spark,NCM3722,8,4
F4,0.613,24518.797000000002,37.1,spark,NCM3722,8,4
F4,0.6533,24914.283,37.1,spark,NCM3722,8,4
F4,0.6903,25309.74,37.0,spark,NCM3722,8,4
F4,0.7247,25705.217999999997,37.0,spark,NCM3722,8,4
F4,0.7581,26100.64,37.0,spark,NCM3722,8,4
F4,0.7905,26496.049,37.1,spark,NCM3722,8,4
F4,0.8219,26891.581000000002,37.1,spark,NCM3722,8,4
F4,0.0908,2373.126,37.0,spark,NCM3722,8,4
F4,0.8357,27287.11,37.1,spark,NCM3722,8,4
F4,0.8772,27682.542999999998,37.1,spark,NCM3722,8,4
F4,0.883,28078.072,37.1,spark,NCM3722,8,4
F4,0.887,28473.459,37.0,spark,NCM3722,8,4
F4,0.8889,28868.936,37.0,spark,NCM3722,8,4
F4,0.8892,29264.38,37.1,spark,NCM3722,8,4
F4,0.8895,29659.79,37.1,spark,NCM3722,8,4
F4,0.8905,30055.266,37.1,spark,NCM3722,8,4
F4,0.8919,30450.732999999997,37.0,spark,NCM3722,8,4
F4,0.8955,30846.195,37.0,spark,NCM3722,8,4
F4,0.091,2768.64,37.0,spark,NCM3722,8,4
F4,0.8999,31241.615,37.1,spark,NCM3722,8,4
F4,0.8991,31637.047000000002,37.0,spark,NCM3722,8,4
F4,0.8983,32032.567000000003,37.0,spark,NCM3722,8,4
F4,0.8973,32428.072,37.1,spark,NCM3722,8,4
F4,0.8972,32823.48,37.1,spark,NCM3722,8,4
F4,0.8967,33219.009,37.0,spark,NCM3722,8,4
F4,0.8972,33614.372,37.0,spark,NCM3722,8,4
F4,0.8973,34009.869,37.0,spark,NCM3722,8,4
F4,0.8981,34405.325,37.1,spark,NCM3722,8,4
F4,0.8977,34800.735,37.1,spark,NCM3722,8,4
F4,0.0914,3164.073,37.1,spark,NCM3722,8,4
F4,0.9054,35196.205,37.1,spark,NCM3722,8,4
F4,0.9159999999999999,35591.666,37.1,spark,NCM3722,8,4
F4,0.9246,35987.13,37.0,spark,NCM3722,8,4
F4,0.9332,36382.543,37.0,spark,NCM3722,8,4
F4,0.9392,36777.984,37.1,spark,NCM3722,8,4
F4,0.9425,37173.531,37.1,spark,NCM3722,8,4
F4,0.9423,37569.072,37.1,spark,NCM3722,8,4
F4,0.9414,37964.477,37.1,spark,NCM3722,8,4
F4,0.9394,38359.951,37.0,spark,NCM3722,8,4
F4,0.9373,38755.421,37.0,spark,NCM3722,8,4
F5,0.0895,0.0,36.6,spark,NCM3722,6,4
F5,0.0915,3559.4570000000003,37.1,spark,NCM3722,6,4
F5,0.7731,39150.844,37.0,spark,NCM3722,6,4
F5,0.7705,39546.225,37.1,spark,NCM3722,6,4
F5,0.7684,39941.668,37.1,spark,NCM3722,6,4
F5,0.7665,40337.161,37.1,spark,NCM3722,6,4
F5,0.7644,40732.606,37.0,spark,NCM3722,6,4
F5,0.762,41128.035,37.0,spark,NCM3722,6,4
F5,0.7603,41523.565,37.0,spark,NCM3722,6,4
F5,0.7582,41919.075,37.1,spark,NCM3722,6,4
F5,0.7561,42314.426,37.1,spark,NCM3722,6,4
F5,0.7544,42709.903,37.1,spark,NCM3722,6,4
F5,0.0917,3954.9390000000003,37.1,spark,NCM3722,6,4
F5,0.752,43105.367,37.1,spark,NCM3722,6,4
F5,0.7498,43500.788,37.0,spark,NCM3722,6,4
F5,0.748,43896.234000000004,37.0,spark,NCM3722,6,4
F5,0.7459,44291.687000000005,37.1,spark,NCM3722,6,4
F5,0.7438,44687.242999999995,37.1,spark,NCM3722,6,4
F5,0.7418,45082.653,37.1,spark,NCM3722,6,4
F5,0.7395,45478.003,37.1,spark,NCM3722,6,4
F5,0.7377,45873.52099999999,37.1,spark,NCM3722,6,4
F5,0.7359,46268.981,37.0,spark,NCM3722,6,4
F5,0.7332,46664.394,37.0,spark,NCM3722,6,4
F5,0.092,4350.413,37.0,spark,NCM3722,6,4
F5,0.7318,47059.872,37.0,spark,NCM3722,6,4
F5,0.7297,47455.348,37.1,spark,NCM3722,6,4
F5,0.7278,47850.764,37.1,spark,NCM3722,6,4
F5,0.7259,48246.264,37.1,spark,NCM3722,6,4
F5,0.7235,48641.722,37.1,spark,NCM3722,6,4
F5,0.7217,49037.227,37.0,spark,NCM3722,6,4
F5,0.7199,49432.677,37.0,spark,NCM3722,6,4
F5,0.7176,49828.107,37.1,spark,NCM3722,6,4
F5,0.716,50223.59099999999,37.1,spark,NCM3722,6,4
F5,0.7141,50618.99,37.1,spark,NCM3722,6,4
F5,0.0924,4745.894,37.0,spark,NCM3722,6,4
F5,0.7121,51014.41,37.1,spark,NCM3722,6,4
F5,0.7104,51409.945,37.1,spark,NCM3722,6,4
F5,0.7087,51805.369000000006,37.0,spark,NCM3722,6,4
F5,0.7064,52200.754,37.0,spark,NCM3722,6,4
F5,0.7051,52596.234000000004,37.1,spark,NCM3722,6,4
F5,0.7027,52991.633,37.1,spark,NCM3722,6,4
F5,0.7011,53387.056,37.1,spark,NCM3722,6,4
F5,0.6992,53782.528,37.0,spark,NCM3722,6,4
F5,0.6971,54177.967000000004,37.0,spark,NCM3722,6,4
F5,0.6956,54573.365,37.1,spark,NCM3722,6,4
F5,0.0928,5141.339,37.0,spark,NCM3722,6,4
F5,0.6937,54968.91,37.1,spark,NCM3722,6,4
F5,0.6918,55364.434,37.1,spark,NCM3722,6,4
F5,0.6903,55759.814000000006,37.1,spark,NCM3722,6,4
F5,0.6881,56155.272000000004,37.1,spark,NCM3722,6,4
F5,0.6867,56550.78599999999,37.0,spark,NCM3722,6,4
F5,0.685,56946.202000000005,37.1,spark,NCM3722,6,4
F5,0.6832,57341.705,37.1,spark,NCM3722,6,4
F5,0.6814,57737.221,37.1,spark,NCM3722,6,4
F5,0.6799,58132.585,37.1,spark,NCM3722,6,4
F5,0.6779,58528.122,37.1,spark,NCM3722,6,4
F5,0.0931,5536.759,37.1,spark,NCM3722,6,4
F5,0.6765,58923.539000000004,37.0,spark,NCM3722,6,4
F5,0.6743,59318.949,37.1,spark,NCM3722,6,4
F5,0.6731,59714.433,37.0,spark,NCM3722,6,4
F5,0.6709999999999999,60109.918,37.1,spark,NCM3722,6,4
F5,0.6694,60505.312000000005,37.1,spark,NCM3722,6,4
F5,0.6683,60900.835999999996,37.1,spark,NCM3722,6,4
F5,0.6665,61296.303,37.1,spark,NCM3722,6,4
F5,0.6651,61691.71,37.1,spark,NCM3722,6,4
F5,0.6631,62087.203,37.1,spark,NCM3722,6,4
F5,0.6617,62482.689000000006,37.1,spark,NCM3722,6,4
F5,0.0934,5932.295999999999,37.1,spark,NCM3722,6,4
F5,0.6599,62878.102,37.1,spark,NCM3722,6,4
F5,0.6582,63273.64,37.1,spark,NCM3722,6,4
F5,0.6569,63669.142,37.1,spark,NCM3722,6,4
F5,0.6552,64064.509000000005,37.1,spark,NCM3722,6,4
F5,0.6535,64460.04,37.0,spark,NCM3722,6,4
F5,0.6523,64855.462,37.1,spark,NCM3722,6,4
F5,0.6509999999999999,65250.863,37.1,spark,NCM3722,6,4
F5,0.6492,65646.325,37.1,spark,NCM3722,6,4
F5,0.648,66041.83,37.1,spark,NCM3722,6,4
F5,0.6471,66437.23700000001,37.1,spark,NCM3722,6,4
F5,0.0939,6327.825,37.1,spark,NCM3722,6,4
F5,0.6465,66832.775,37.0,spark,NCM3722,6,4
F5,0.6449,67228.269,37.0,spark,NCM3722,6,4
F5,0.6437,67623.652,37.1,spark,NCM3722,6,4
F5,0.6423,68019.118,37.0,spark,NCM3722,6,4
F5,0.6408,68414.62,37.1,spark,NCM3722,6,4
F5,0.6394,68810.043,37.1,spark,NCM3722,6,4
F5,0.6384,69205.579,37.1,spark,NCM3722,6,4
F5,0.637,69601.053,37.0,spark,NCM3722,6,4
F5,0.6364,69996.433,37.1,spark,NCM3722,6,4
F5,0.637,70391.964,37.0,spark,NCM3722,6,4
F5,0.0945,6723.22,37.1,spark,NCM3722,6,4
F5,0.6378,70787.359,37.1,spark,NCM3722,6,4
F5,0.6365,71182.791,37.1,spark,NCM3722,6,4
F5,0.6351,71578.272,37.1,spark,NCM3722,6,4
F5,0.6345,71973.776,37.1,spark,NCM3722,6,4
F5,0.633,72369.214,37.0,spark,NCM3722,6,4
F5,0.6321,72764.756,37.0,spark,NCM3722,6,4
F5,0.6307,73160.239,37.1,spark,NCM3722,6,4
F5,0.6296,73555.677,37.1,spark,NCM3722,6,4
F5,0.6283,73951.16900000001,37.1,spark,NCM3722,6,4
F5,0.6272,74346.651,37.1,spark,NCM3722,6,4
F5,0.0949,7118.741999999999,37.0,spark,NCM3722,6,4
F5,0.6258,74742.084,37.0,spark,NCM3722,6,4
F5,0.6246,75137.543,37.0,spark,NCM3722,6,4
F5,0.6237,75532.984,37.1,spark,NCM3722,6,4
F5,0.6228,75928.45,37.1,spark,NCM3722,6,4
F5,0.6224,76323.854,37.1,spark,NCM3722,6,4
F5,0.6222,76719.28,37.1,spark,NCM3722,6,4
F5,0.6209,77114.8,37.1,spark,NCM3722,6,4
F5,0.6198,77510.285,37.0,spark,NCM3722,6,4
F5,0.6188,77905.659,37.0,spark,NCM3722,6,4
F5,0.6182,78301.12299999999,37.1,spark,NCM3722,6,4
F5,0.0898,395.85,36.9,spark,NCM3722,6,4
F5,0.0956,7514.116999999999,37.0,spark,NCM3722,6,4
F5,0.6171,78696.637,37.1,spark,NCM3722,6,4
F5,0.6164,79092.049,37.1,spark,NCM3722,6,4
F5,0.6157,79487.561,37.1,spark,NCM3722,6,4
F5,0.6147,79883.032,37.0,spark,NCM3722,6,4
F5,0.6141,80278.507,37.0,spark,NCM3722,6,4
F5,0.6129,80673.918,37.0,spark,NCM3722,6,4
F5,0.6119,81069.342,37.0,spark,NCM3722,6,4
F5,0.6113,81464.883,37.1,spark,NCM3722,6,4
F5,0.6102,81860.417,37.1,spark,NCM3722,6,4
F5,0.61,82255.775,37.1,spark,NCM3722,6,4
F5,0.0962,7909.575,37.0,spark,NCM3722,6,4
F5,0.61,82651.244,37.1,spark,NCM3722,6,4
F5,0.6089,83046.716,37.0,spark,NCM3722,6,4
F5,0.6079,83442.19900000001,37.0,spark,NCM3722,6,4
F5,0.6065,83837.598,37.0,spark,NCM3722,6,4
F5,0.6056,84233.01,37.1,spark,NCM3722,6,4
F5,0.6045,84628.526,37.1,spark,NCM3722,6,4
F5,0.6029,85024.04400000001,37.1,spark,NCM3722,6,4
F5,0.6024,85419.41,37.0,spark,NCM3722,6,4
F5,0.6012,85814.92800000001,37.0,spark,NCM3722,6,4
F5,0.5997,86210.433,37.0,spark,NCM3722,6,4
F5,0.0968,8304.985,37.1,spark,NCM3722,6,4
F5,0.5988,86605.905,37.0,spark,NCM3722,6,4
F5,0.5977,87001.338,37.0,spark,NCM3722,6,4
F5,0.5965,87396.77900000001,37.1,spark,NCM3722,6,4
F5,0.5959,87792.259,37.0,spark,NCM3722,6,4
F5,0.5945,88187.785,37.0,spark,NCM3722,6,4
F5,0.5938,88583.225,37.0,spark,NCM3722,6,4
F5,0.5928,88978.77,37.0,spark,NCM3722,6,4
F5,0.0977,8700.405,37.1,spark,NCM3722,6,4
F5,0.0985,9095.886,37.1,spark,NCM3722,6,4
F5,0.0994,9491.428,37.0,spark,NCM3722,6,4
F5,0.1005,9886.856,37.0,spark,NCM3722,6,4
F5,0.1015,10282.384,37.1,spark,NCM3722,6,4
F5,0.1028,10677.841,37.0,spark,NCM3722,6,4
F5,0.1039,11073.386,37.1,spark,NCM3722,6,4
F5,0.09,791.33,37.0,spark,NCM3722,6,4
F5,0.1052,11468.796999999999,37.1,spark,NCM3722,6,4
F5,0.1069,11864.17,37.1,spark,NCM3722,6,4
F5,0.1088,12259.697,37.0,spark,NCM3722,6,4
F5,0.1107,12655.16,37.0,spark,NCM3722,6,4
F5,0.1129,13050.556,37.0,spark,NCM3722,6,4
F5,0.1153,13446.018,37.1,spark,NCM3722,6,4
F5,0.1181,13841.493,37.1,spark,NCM3722,6,4
F5,0.1211,14236.934,37.1,spark,NCM3722,6,4
F5,0.1243,14632.368999999999,37.1,spark,NCM3722,6,4
F5,0.1279,15027.854,37.0,spark,NCM3722,6,4
F5,0.0902,1186.777,37.1,spark,NCM3722,6,4
F5,0.1323,15423.39,37.0,spark,NCM3722,6,4
F5,0.1369,15818.851999999999,37.0,spark,NCM3722,6,4
F5,0.1416,16214.281,37.0,spark,NCM3722,6,4
F5,0.147,16609.833,37.0,spark,NCM3722,6,4
F5,0.1534,17005.328999999998,37.1,spark,NCM3722,6,4
F5,0.1603,17400.72,37.0,spark,NCM3722,6,4
F5,0.1657,17796.155,37.0,spark,NCM3722,6,4
F5,0.1724,18191.596999999998,37.0,spark,NCM3722,6,4
F5,0.1806,18587.058,37.0,spark,NCM3722,6,4
F5,0.1889,18982.46,37.1,spark,NCM3722,6,4
F5,0.0902,1582.1629999999998,37.0,spark,NCM3722,6,4
F5,0.1999,19377.867,37.1,spark,NCM3722,6,4
F5,0.2137,19773.335,37.1,spark,NCM3722,6,4
F5,0.228,20168.803,37.0,spark,NCM3722,6,4
F5,0.2448,20564.223,37.0,spark,NCM3722,6,4
F5,0.2631,20959.642,37.1,spark,NCM3722,6,4
F5,0.2839,21355.078999999998,37.1,spark,NCM3722,6,4
F5,0.3072,21750.645,37.0,spark,NCM3722,6,4
F5,0.3329,22146.185,37.1,spark,NCM3722,6,4
F5,0.3644,22541.592,37.0,spark,NCM3722,6,4
F5,0.3978,22937.063,37.0,spark,NCM3722,6,4
F5,0.0906,1977.6879999999999,37.0,spark,NCM3722,6,4
F5,0.4312,23332.464,37.0,spark,NCM3722,6,4
F5,0.4689,23727.962000000003,37.0,spark,NCM3722,6,4
F5,0.5109,24123.366,37.1,spark,NCM3722,6,4
F5,0.5367,24518.797000000002,37.1,spark,NCM3722,6,4
F5,0.5768,24914.283,37.1,spark,NCM3722,6,4
F5,0.6194,25309.74,37.0,spark,NCM3722,6,4
F5,0.659,25705.217999999997,37.0,spark,NCM3722,6,4
F5,0.6958,26100.64,37.0,spark,NCM3722,6,4
F5,0.7507,26496.049,37.1,spark,NCM3722,6,4
F5,0.77,26891.581000000002,37.1,spark,NCM3722,6,4
F5,0.0907,2373.126,37.0,spark,NCM3722,6,4
F5,0.7649,27287.11,37.1,spark,NCM3722,6,4
F5,0.7599,27682.542999999998,37.1,spark,NCM3722,6,4
F5,0.7598,28078.072,37.1,spark,NCM3722,6,4
F5,0.7592,28473.459,37.0,spark,NCM3722,6,4
F5,0.7586,28868.936,37.0,spark,NCM3722,6,4
F5,0.7561,29264.38,37.1,spark,NCM3722,6,4
F5,0.7535,29659.79,37.1,spark,NCM3722,6,4
F5,0.7506,30055.266,37.1,spark,NCM3722,6,4
F5,0.7468,30450.732999999997,37.0,spark,NCM3722,6,4
F5,0.7425,30846.195,37.0,spark,NCM3722,6,4
F5,0.0909,2768.64,37.0,spark,NCM3722,6,4
F5,0.7376,31241.615,37.1,spark,NCM3722,6,4
F5,0.7345,31637.047000000002,37.0,spark,NCM3722,6,4
F5,0.7334,32032.567000000003,37.0,spark,NCM3722,6,4
F5,0.7328,32428.072,37.1,spark,NCM3722,6,4
F5,0.7333,32823.48,37.1,spark,NCM3722,6,4
F5,0.7354,33219.009,37.0,spark,NCM3722,6,4
F5,0.7375,33614.372,37.0,spark,NCM3722,6,4
F5,0.7402,34009.869,37.0,spark,NCM3722,6,4
F5,0.7435,34405.325,37.1,spark,NCM3722,6,4
F5,0.7474,34800.735,37.1,spark,NCM3722,6,4
F5,0.0912,3164.073,37.1,spark,NCM3722,6,4
F5,0.7551,35196.205,37.1,spark,NCM3722,6,4
F5,0.7657,35591.666,37.1,spark,NCM3722,6,4
F5,0.7742,35987.13,37.0,spark,NCM3722,6,4
F5,0.78,36382.543,37.0,spark,NCM3722,6,4
F5,0.7824,36777.984,37.1,spark,NCM3722,6,4
F5,0.7822,37173.531,37.1,spark,NCM3722,6,4
F5,0.7812,37569.072,37.1,spark,NCM3722,6,4
F5,0.7794,37964.477,37.1,spark,NCM3722,6,4
F5,0.7771,38359.951,37.0,spark,NCM3722,6,4
F5,0.7751,38755.421,37.0,spark,NCM3722,6,4
F6,0.0899,0.0,36.6,spark,NCM3722,5,4
F6,0.0918,3559.4570000000003,37.1,spark,NCM3722,5,4
F6,0.6646,39150.844,37.0,spark,NCM3722,5,4
