well,od_600nm,time_s,temp_C,instrument,strain,replicate
D11,0.0879,8560.553,37.0,spark,blank,0
D11,0.0879,8828.009,37.1,spark,blank,0
D11,0.0879,9095.591999999999,37.1,spark,blank,0
D11,0.0878,9363.094000000001,37.0,spark,blank,0
D11,0.08800000000000001,9630.608,37.0,spark,blank,0
D11,0.0879,9897.991,37.0,spark,blank,0
D11,0.0879,10165.45,37.0,spark,blank,0
D11,0.0881,802.882,37.0,spark,blank,0
D11,0.08800000000000001,10432.987,37.0,spark,blank,0
D11,0.08800000000000001,10700.392,37.0,spark,blank,0
D11,0.0879,10967.934,37.1,spark,blank,0
D11,0.0879,11235.391000000001,37.0,spark,blank,0
D11,0.0879,11502.919,37.0,spark,blank,0
D11,0.0879,11770.403,37.0,spark,blank,0
D11,0.08800000000000001,12037.886999999999,37.0,spark,blank,0
D11,0.08800000000000001,12305.426000000001,37.0,spark,blank,0
D11,0.08800000000000001,12572.983999999999,37.1,spark,blank,0
D11,0.0879,12840.556999999999,37.1,spark,blank,0
D11,0.0881,1070.351,37.0,spark,blank,0
D11,0.0879,13108.052,37.1,spark,blank,0
D11,0.08800000000000001,13375.581,37.0,spark,blank,0
D11,0.08800000000000001,13643.055,37.0,spark,blank,0
D11,0.0879,13910.567,37.0,spark,blank,0
D11,0.0879,14178.098,37.0,spark,blank,0
D11,0.08800000000000001,14445.642,37.0,spark,blank,0
D11,0.08800000000000001,14713.235,37.1,spark,blank,0
D11,0.08800000000000001,14980.72,37.1,spark,blank,0
D11,0.08800000000000001,15248.306999999999,37.1,spark,blank,0
D11,0.08800000000000001,15515.803999999998,37.0,spark,blank,0
D11,0.08800000000000001,1337.9579999999999,37.1,spark,blank,0
D11,0.08800000000000001,15783.322,37.0,spark,blank,0
D11,0.0879,16050.93,37.0,spark,blank,0
D11,0.08800000000000001,16318.495,37.0,spark,blank,0
D11,0.08800000000000001,16586.075,37.0,spark,blank,0
D11,0.08800000000000001,16853.488999999998,37.1,spark,blank,0
D11,0.0881,17121.111,37.1,spark,blank,0
D11,0.0881,17388.623,37.1,spark,blank,0
D11,0.0881,17656.141,37.0,spark,blank,0
D11,0.08800000000000001,17923.701,37.0,spark,blank,0
D11,0.08800000000000001,18191.228,37.0,spark,blank,0
D11,0.0879,1605.432,37.0,spark,blank,0
D11,0.08800000000000001,18458.761000000002,37.0,spark,blank,0
D11,0.08800000000000001,18726.214,37.1,spark,blank,0
D11,0.08800000000000001,18993.792,37.1,spark,blank,0
D11,0.0881,19261.324,37.0,spark,blank,0
D11,0.0881,19528.738,37.0,spark,blank,0
D11,0.08800000000000001,19796.237,37.0,spark,blank,0
D11,0.0881,20063.77,37.0,spark,blank,0
D11,0.0881,20331.333,37.0,spark,blank,0
D11,0.08800000000000001,20598.881,37.0,spark,blank,0
D11,0.08800000000000001,20866.433,37.1,spark,blank,0
D11,0.08800000000000001,1872.9720000000002,37.0,spark,blank,0
D11,0.0881,21133.976000000002,37.1,spark,blank,0
D11,0.08800000000000001,21401.476000000002,37.1,spark,blank,0
D11,0.08800000000000001,21668.93,37.0,spark,blank,0
D11,0.08800000000000001,21936.49,37.0,spark,blank,0
D11,0.08800000000000001,22204.041,37.0,spark,blank,0
D11,0.0881,22471.607999999997,37.0,spark,blank,0
D11,0.08800000000000001,22739.136000000002,37.1,spark,blank,0
D11,0.0881,23006.607999999997,37.0,spark,blank,0
D11,0.0881,23274.199,37.1,spark,blank,0
D11,0.08800000000000001,23541.681,37.1,spark,blank,0
D11,0.0879,2140.595,37.0,spark,blank,0
D11,0.0881,23809.177000000003,37.0,spark,blank,0
D11,0.0881,24076.757999999998,37.0,spark,blank,0
D11,0.08800000000000001,24344.339,37.0,spark,blank,0
D11,0.08800000000000001,24611.901,37.0,spark,blank,0
D11,0.0881,24879.287,37.0,spark,blank,0
D11,0.08800000000000001,25146.862,37.1,spark,blank,0
D11,0.0882,25414.384,37.1,spark,blank,0
D11,0.0881,25681.939,37.0,spark,blank,0
D11,0.08800000000000001,25949.506,37.0,spark,blank,0
D11,0.08800000000000001,26217.031000000003,37.0,spark,blank,0
D2,0.0863,0.0,36.9,spark,blank,0
D2,0.0862,2408.127,37.1,spark,blank,0
D2,0.0864,26484.597,37.0,spark,blank,0
D2,0.0864,26752.037,37.0,spark,blank,0
D2,0.0865,27019.474,37.1,spark,blank,0
D2,0.0864,27286.966,37.1,spark,blank,0
D2,0.0865,27554.556,37.1,spark,blank,0
D2,0.0865,27822.155,37.0,spark,blank,0
D2,0.0865,28089.702999999998,37.0,spark,blank,0
D2,0.0865,28357.265,37.0,spark,blank,0
D2,0.0865,28624.752999999997,37.0,spark,blank,0
D2,0.0865,28892.232999999997,37.0,spark,blank,0
D2,0.0863,2675.672,37.0,spark,blank,0
D2,0.0865,29159.727000000003,37.0,spark,blank,0
D2,0.0865,29427.327,37.1,spark,blank,0
D2,0.0866,29694.89,37.1,spark,blank,0
D2,0.0866,29962.374,37.0,spark,blank,0
D2,0.0865,30229.977000000003,37.0,spark,blank,0
D2,0.0866,30497.467,37.0,spark,blank,0
D2,0.0866,30764.957000000002,37.0,spark,blank,0
D2,0.0866,31032.5,37.1,spark,blank,0
D2,0.0866,31300.051,37.1,spark,blank,0
D2,0.0865,31567.593999999997,37.1,spark,blank,0
D2,0.0862,2943.0759999999996,37.1,spark,blank,0
D2,0.0866,31834.994,37.1,spark,blank,0
D2,0.0866,32102.555,37.0,spark,blank,0
D2,0.0866,32370.036,37.0,spark,blank,0
D2,0.0865,32637.605,37.0,spark,blank,0
D2,0.0866,32905.163,37.0,spark,blank,0
D2,0.0866,33172.699,37.0,spark,blank,0
D2,0.0866,33440.239,37.1,spark,blank,0
D2,0.0865,33707.675,37.1,spark,blank,0
D2,0.0865,33975.138,37.0,spark,blank,0
D2,0.0866,34242.628,37.0,spark,blank,0
D2,0.0862,3210.658,37.1,spark,blank,0
D2,0.0865,34510.212,37.0,spark,blank,0
D2,0.0866,34777.79,37.0,spark,blank,0
D2,0.0867,35045.312000000005,37.0,spark,blank,0
D2,0.0866,35312.872,37.0,spark,blank,0
D2,0.0866,35580.371,37.1,spark,blank,0
D2,0.0866,35847.846,37.1,spark,blank,0
D2,0.0867,36115.379,37.0,spark,blank,0
D2,0.0866,36382.932,37.0,spark,blank,0
D2,0.0867,36650.489,37.0,spark,blank,0
D2,0.0866,36917.972,37.0,spark,blank,0
D2,0.0862,3478.195,37.0,spark,blank,0
D2,0.0867,37185.541,37.0,spark,blank,0
D2,0.0867,37453.012,37.1,spark,blank,0
D2,0.0867,37720.513999999996,37.1,spark,blank,0
D2,0.0868,37988.068,37.1,spark,blank,0
D2,0.0871,38255.616,37.0,spark,blank,0
D2,0.0874,38523.171,37.0,spark,blank,0
D2,0.0872,38790.586,37.0,spark,blank,0
D2,0.0871,39058.084,37.0,spark,blank,0
D2,0.0872,39325.555,37.0,spark,blank,0
D2,0.0872,39593.098,37.1,spark,blank,0
D2,0.0862,3745.665,37.0,spark,blank,0
D2,0.0872,39860.698,37.1,spark,blank,0
D2,0.0874,40128.233,37.0,spark,blank,0
D2,0.0872,40395.791,37.0,spark,blank,0
D2,0.0871,40663.207,37.0,spark,blank,0
D2,0.0872,40930.704,37.0,spark,blank,0
D2,0.0873,41198.271,37.1,spark,blank,0
D2,0.0872,41465.708,37.0,spark,blank,0
D2,0.0872,41733.271,37.1,spark,blank,0
D2,0.0874,42000.759000000005,37.0,spark,blank,0
D2,0.0874,42268.24,37.0,spark,blank,0
D2,0.0861,4013.2129999999997,37.0,spark,blank,0
D2,0.0874,42535.685999999994,37.0,spark,blank,0
D2,0.0876,42803.258,37.0,spark,blank,0
D2,0.0876,43070.83,37.1,spark,blank,0
D2,0.0876,43338.350999999995,37.0,spark,blank,0
D2,0.0874,43605.904,37.1,spark,blank,0
D2,0.0873,43873.386,37.0,spark,blank,0
D2,0.0876,44140.874,37.0,spark,blank,0
D2,0.0874,44408.419,37.0,spark,blank,0
D2,0.0875,44675.913,37.0,spark,blank,0
D2,0.0875,44943.497,37.0,spark,blank,0
D2,0.0862,4280.687,37.0,spark,blank,0
D2,0.0875,45210.997,37.0,spark,blank,0
D2,0.0875,45478.532,37.1,spark,blank,0
D2,0.0877,45745.956,37.1,spark,blank,0
D2,0.0876,46013.508,37.1,spark,blank,0
D2,0.0876,46281.065,37.0,spark,blank,0
D2,0.0876,46548.562999999995,37.0,spark,blank,0
D2,0.0876,46816.162000000004,37.0,spark,blank,0
D2,0.0876,47083.66,37.0,spark,blank,0
D2,0.0877,47351.149000000005,37.1,spark,blank,0
D2,0.0876,47618.578,37.1,spark,blank,0
D2,0.0862,4548.089,37.1,spark,blank,0
D2,0.0876,47886.189000000006,37.1,spark,blank,0
D2,0.0877,48153.751,37.1,spark,blank,0
D2,0.0877,48421.252,37.0,spark,blank,0
D2,0.0877,48688.779,37.0,spark,blank,0
D2,0.0877,48956.308,37.0,spark,blank,0
D2,0.0877,49223.753,37.1,spark,blank,0
D2,0.0878,49491.179000000004,37.0,spark,blank,0
D2,0.0878,49758.747,37.1,spark,blank,0
D2,0.0878,50026.316,37.1,spark,blank,0
D2,0.0878,50293.844000000005,37.0,spark,blank,0
D2,0.0861,4815.623,37.1,spark,blank,0
D2,0.0876,50561.397000000004,37.0,spark,blank,0
D2,0.0878,50828.84099999999,37.0,spark,blank,0
D2,0.0879,51096.344000000005,37.0,spark,blank,0
D2,0.0879,51363.812000000005,37.0,spark,blank,0
D2,0.0879,51631.352999999996,37.1,spark,blank,0
D2,0.0879,51898.944,37.1,spark,blank,0
D2,0.0879,52166.495,37.1,spark,blank,0
D2,0.0879,52434.055,37.0,spark,blank,0
D2,0.08800000000000001,52701.537000000004,37.0,spark,blank,0
D2,0.08800000000000001,52969.032999999996,37.0,spark,blank,0
D2,0.0863,267.836,36.7,spark,blank,0
D2,0.0862,5083.129,37.1,spark,blank,0
D2,0.0881,53236.497,37.0,spark,blank,0
D2,0.08800000000000001,53504.029,37.0,spark,blank,0
D2,0.08800000000000001,53771.596,37.1,spark,blank,0
D2,0.0881,54039.114,37.1,spark,blank,0
D2,0.0882,54306.648,37.1,spark,blank,0
D2,0.08800000000000001,54574.187999999995,37.0,spark,blank,0
D2,0.0881,54841.735,37.0,spark,blank,0
D2,0.0882,55109.192,37.1,spark,blank,0
D2,0.0881,55376.68,37.0,spark,blank,0
D2,0.0881,55644.246,37.0,spark,blank,0
D2,0.0862,5350.651999999999,37.1,spark,blank,0
D2,0.0882,55911.764,37.1,spark,blank,0
D2,0.0883,56179.350999999995,37.1,spark,blank,0
D2,0.0882,56446.874,37.0,spark,blank,0
D2,0.0882,56714.455,37.0,spark,blank,0
D2,0.0883,56981.914000000004,37.0,spark,blank,0
D2,0.0883,57249.416,37.0,spark,blank,0
D2,0.0882,57516.873,37.1,spark,blank,0
D2,0.0883,57784.365,37.1,spark,blank,0
D2,0.0882,58051.917,37.1,spark,blank,0
D2,0.0883,58319.44,37.1,spark,blank,0
D2,0.0862,5618.144,37.0,spark,blank,0
D2,0.0883,58586.997,37.0,spark,blank,0
D2,0.0884,58854.552,37.0,spark,blank,0
D2,0.0883,59122.115,37.0,spark,blank,0
D2,0.0884,59389.564000000006,37.0,spark,blank,0
D2,0.0883,59657.051,37.1,spark,blank,0
D2,0.0884,59924.532,37.1,spark,blank,0
D2,0.0883,60192.085,37.1,spark,blank,0
D2,0.0883,60459.612,37.1,spark,blank,0
D2,0.0884,60727.140999999996,37.0,spark,blank,0
D2,0.0884,60994.725,37.0,spark,blank,0
D2,0.0862,5885.6669999999995,37.0,spark,blank,0
D2,0.0883,61262.191,37.0,spark,blank,0
D2,0.0883,61529.755999999994,37.0,spark,blank,0
D2,0.0884,61797.257000000005,37.1,spark,blank,0
D2,0.0883,62064.7,37.1,spark,blank,0
D2,0.0883,62332.137,37.1,spark,blank,0
D2,0.0884,62599.652,37.0,spark,blank,0
D2,0.0884,62867.225999999995,37.0,spark,blank,0
D2,0.0884,63134.79,37.0,spark,blank,0
D2,0.0884,63402.319,37.0,spark,blank,0
D2,0.0883,63669.758,37.0,spark,blank,0
D2,0.0862,6153.145,37.0,spark,blank,0
D2,0.0884,63937.373,37.1,spark,blank,0
D2,0.0885,64204.859000000004,37.1,spark,blank,0
D2,0.0884,64472.35400000001,37.1,spark,blank,0
D2,0.0884,64739.795999999995,37.0,spark,blank,0
D2,0.0885,65007.405999999995,37.0,spark,blank,0
D2,0.0887,65274.949,37.0,spark,blank,0
D2,0.0886,65542.507,37.0,spark,blank,0
D2,0.0885,65810.063,37.0,spark,blank,0
D2,0.0886,66077.556,37.1,spark,blank,0
D2,0.0886,66345.15,37.1,spark,blank,0
D2,0.0862,6420.624,37.0,spark,blank,0
D2,0.0886,66612.655,37.1,spark,blank,0
D2,0.0887,66880.146,37.0,spark,blank,0
D2,0.0887,67147.54,37.0,spark,blank,0
D2,0.0887,67415.08,37.0,spark,blank,0
D2,0.0887,67682.663,37.1,spark,blank,0
D2,0.0887,67950.2,37.0,spark,blank,0
D2,0.0887,68217.768,37.1,spark,blank,0
D2,0.0887,68485.315,37.1,spark,blank,0
D2,0.0887,68752.842,37.0,spark,blank,0
D2,0.0887,69020.35,37.0,spark,blank,0
D2,0.0862,6688.143,37.1,spark,blank,0
D2,0.0887,69287.916,37.0,spark,blank,0
D2,0.0887,69555.407,37.0,spark,blank,0
D2,0.0889,69822.897,37.0,spark,blank,0
D2,0.0889,70090.413,37.0,spark,blank,0
D2,0.0888,70357.94099999999,37.1,spark,blank,0
D2,0.0888,70625.511,37.1,spark,blank,0
D2,0.0888,70893.064,37.0,spark,blank,0
D2,0.0889,71160.594,37.0,spark,blank,0
D2,0.0889,71428.0,37.0,spark,blank,0
D2,0.0889,71695.542,37.1,spark,blank,0
D2,0.0863,6955.616,37.1,spark,blank,0
D2,0.08900000000000001,71963.06,37.0,spark,blank,0
D2,0.0889,72230.599,37.1,spark,blank,0
D2,0.08900000000000001,72498.09599999999,37.1,spark,blank,0
D2,0.0891,72765.558,37.0,spark,blank,0
D2,0.08900000000000001,73033.076,37.0,spark,blank,0
D2,0.08900000000000001,73300.637,37.0,spark,blank,0
D2,0.0891,73568.19900000001,37.0,spark,blank,0
D2,0.0891,73835.675,37.0,spark,blank,0
D2,0.08900000000000001,74103.262,37.1,spark,blank,0
D2,0.08900000000000001,74370.799,37.1,spark,blank,0
D2,0.0862,7223.217,37.1,spark,blank,0
D2,0.08900000000000001,74638.32400000001,37.1,spark,blank,0
D2,0.08900000000000001,74905.77799999999,37.0,spark,blank,0
D2,0.08900000000000001,75173.253,37.0,spark,blank,0
D2,0.08900000000000001,75440.74,37.0,spark,blank,0
D2,0.0891,75708.27,37.0,spark,blank,0
D2,0.08900000000000001,75975.86200000001,37.0,spark,blank,0
D2,0.0892,76243.375,37.0,spark,blank,0
D2,0.0889,76510.936,37.1,spark,blank,0
D2,0.0891,76778.464,37.1,spark,blank,0
D2,0.0892,77046.024,37.0,spark,blank,0
D2,0.0861,7490.695,37.0,spark,blank,0
D2,0.0892,77313.49900000001,37.0,spark,blank,0
D2,0.0891,77581.065,37.0,spark,blank,0
D2,0.0891,77848.582,37.0,spark,blank,0
D2,0.0891,78116.12299999999,37.0,spark,blank,0
D2,0.0891,78383.664,37.1,spark,blank,0
D2,0.0893,78651.24,37.1,spark,blank,0
D2,0.0893,78918.767,37.0,spark,blank,0
D2,0.0892,79186.183,37.0,spark,blank,0
D2,0.0893,79453.731,37.0,spark,blank,0
D2,0.0894,79721.259,37.0,spark,blank,0
D2,0.0863,535.336,36.9,spark,blank,0
D2,0.0861,7758.201,37.0,spark,blank,0
D2,0.0893,79988.788,37.1,spark,blank,0
D2,0.0894,80256.238,37.0,spark,blank,0
D2,0.0896,80523.69099999999,37.1,spark,blank,0
D2,0.0894,80791.228,37.1,spark,blank,0
D2,0.0894,81058.798,37.0,spark,blank,0
D2,0.0894,81326.378,37.0,spark,blank,0
D2,0.0895,81593.841,37.0,spark,blank,0
D2,0.0894,81861.455,37.0,spark,blank,0
D2,0.0894,82128.957,37.0,spark,blank,0
D2,0.0895,82396.462,37.1,spark,blank,0
D2,0.0862,8025.557,37.0,spark,blank,0
D2,0.0896,82663.87400000001,37.1,spark,blank,0
D2,0.0895,82931.425,37.0,spark,blank,0
D2,0.0894,83198.946,37.0,spark,blank,0
D2,0.0896,83466.464,37.0,spark,blank,0
D2,0.0896,83734.078,37.0,spark,blank,0
D2,0.0895,84001.605,37.0,spark,blank,0
D2,0.0895,84269.136,37.1,spark,blank,0
D2,0.0896,84536.57800000001,37.1,spark,blank,0
D2,0.0896,84804.08,37.1,spark,blank,0
D2,0.0896,85071.597,37.0,spark,blank,0
D2,0.0862,8293.043,37.0,spark,blank,0
D2,0.0895,85339.136,37.0,spark,blank,0
D2,0.0862,8560.553,37.0,spark,blank,0
D2,0.0862,8828.009,37.1,spark,blank,0
D2,0.0862,9095.591999999999,37.1,spark,blank,0
D2,0.0862,9363.094000000001,37.0,spark,blank,0
D2,0.0862,9630.608,37.0,spark,blank,0
D2,0.0862,9897.991,37.0,spark,blank,0
D2,0.0862,10165.45,37.0,spark,blank,0
D2,0.0863,802.882,37.0,spark,blank,0
D2,0.0863,10432.987,37.0,spark,blank,0
D2,0.0862,10700.392,37.0,spark,blank,0
D2,0.0862,10967.934,37.1,spark,blank,0
D2,0.0863,11235.391000000001,37.0,spark,blank,0
D2,0.0862,11502.919,37.0,spark,blank,0
D2,0.0863,11770.403,37.0,spark,blank,0
D2,0.0862,12037.886999999999,37.0,spark,blank,0
D2,0.0863,12305.426000000001,37.0,spark,blank,0
D2,0.0862,12572.983999999999,37.1,spark,blank,0
D2,0.0862,12840.556999999999,37.1,spark,blank,0
D2,0.0863,1070.351,37.0,spark,blank,0
D2,0.0862,13108.052,37.1,spark,blank,0
D2,0.0863,13375.581,37.0,spark,blank,0
D2,0.0863,13643.055,37.0,spark,blank,0
D2,0.0863,13910.567,37.0,spark,blank,0
D2,0.0862,14178.098,37.0,spark,blank,0
D2,0.0863,14445.642,37.0,spark,blank,0
D2,0.0862,14713.235,37.1,spark,blank,0
D2,0.0863,14980.72,37.1,spark,blank,0
D2,0.0863,15248.306999999999,37.1,spark,blank,0
D2,0.0863,15515.803999999998,37.0,spark,blank,0
D2,0.0863,1337.9579999999999,37.1,spark,blank,0
D2,0.0863,15783.322,37.0,spark,blank,0
D2,0.0864,16050.93,37.0,spark,blank,0
D2,0.0863,16318.495,37.0,spark,blank,0
D2,0.0863,16586.075,37.0,spark,blank,0
D2,0.0863,16853.488999999998,37.1,spark,blank,0
D2,0.0864,17121.111,37.1,spark,blank,0
D2,0.0864,17388.623,37.1,spark,blank,0
D2,0.0864,17656.141,37.0,spark,blank,0
D2,0.0863,17923.701,37.0,spark,blank,0
D2,0.0864,18191.228,37.0,spark,blank,0
D2,0.0862,1605.432,37.0,spark,blank,0
D2,0.0863,18458.761000000002,37.0,spark,blank,0
D2,0.0863,18726.214,37.1,spark,blank,0
D2,0.0863,18993.792,37.1,spark,blank,0
D2,0.0863,19261.324,37.0,spark,blank,0
D2,0.0864,19528.738,37.0,spark,blank,0
D2,0.0863,19796.237,37.0,spark,blank,0
D2,0.0863,20063.77,37.0,spark,blank,0
D2,0.0864,20331.333,37.0,spark,blank,0
D2,0.0864,20598.881,37.0,spark,blank,0
D2,0.0863,20866.433,37.1,spark,blank,0
D2,0.0862,1872.9720000000002,37.0,spark,blank,0
D2,0.0864,21133.976000000002,37.1,spark,blank,0
D2,0.0864,21401.476000000002,37.1,spark,blank,0
D2,0.0863,21668.93,37.0,spark,blank,0
D2,0.0864,21936.49,37.0,spark,blank,0
D2,0.0864,22204.041,37.0,spark,blank,0
D2,0.0864,22471.607999999997,37.0,spark,blank,0
D2,0.0864,22739.136000000002,37.1,spark,blank,0
D2,0.0864,23006.607999999997,37.0,spark,blank,0
D2,0.0864,23274.199,37.1,spark,blank,0
D2,0.0863,23541.681,37.1,spark,blank,0
D2,0.0863,2140.595,37.0,spark,blank,0
D2,0.0864,23809.177000000003,37.0,spark,blank,0
D2,0.0863,24076.757999999998,37.0,spark,blank,0
D2,0.0864,24344.339,37.0,spark,blank,0
D2,0.0864,24611.901,37.0,spark,blank,0
D2,0.0863,24879.287,37.0,spark,blank,0
D2,0.0863,25146.862,37.1,spark,blank,0
D2,0.0865,25414.384,37.1,spark,blank,0
D2,0.0864,25681.939,37.0,spark,blank,0
D2,0.0865,25949.506,37.0,spark,blank,0
D2,0.0864,26217.031000000003,37.0,spark,blank,0
D3,0.1049,0.0,36.9,spark,NCM3722,2
D3,0.1161,2408.127,37.1,spark,NCM3722,2
D3,1.0585,26484.597,37.0,spark,NCM3722,2
D3,1.0567,26752.037,37.0,spark,NCM3722,2
D3,1.055,27019.474,37.1,spark,NCM3722,2
D3,1.0529,27286.966,37.1,spark,NCM3722,2
D3,1.0506,27554.556,37.1,spark,NCM3722,2
D3,1.0481,27822.155,37.0,spark,NCM3722,2
D3,1.0455,28089.702999999998,37.0,spark,NCM3722,2
D3,1.0438,28357.265,37.0,spark,NCM3722,2
D3,1.0411,28624.752999999997,37.0,spark,NCM3722,2
D3,1.0390000000000001,28892.232999999997,37.0,spark,NCM3722,2
D3,0.1179,2675.672,37.0,spark,NCM3722,2
D3,1.0367,29159.727000000003,37.0,spark,NCM3722,2
D3,1.0348,29427.327,37.1,spark,NCM3722,2
D3,1.0322,29694.89,37.1,spark,NCM3722,2
D3,1.0302,29962.374,37.0,spark,NCM3722,2
D3,1.028,30229.977000000003,37.0,spark,NCM3722,2
D3,1.0259,30497.467,37.0,spark,NCM3722,2
D3,1.0235,30764.957000000002,37.0,spark,NCM3722,2
D3,1.0218,31032.5,37.1,spark,NCM3722,2
D3,1.0196,31300.051,37.1,spark,NCM3722,2
D3,1.0174,31567.593999999997,37.1,spark,NCM3722,2
D3,0.1197,2943.0759999999996,37.1,spark,NCM3722,2
D3,1.0154,31834.994,37.1,spark,NCM3722,2
D3,1.014,32102.555,37.0,spark,NCM3722,2
D3,1.0115,32370.036,37.0,spark,NCM3722,2
D3,1.0099,32637.605,37.0,spark,NCM3722,2
D3,1.0094,32905.163,37.0,spark,NCM3722,2
D3,1.0146,33172.699,37.0,spark,NCM3722,2
D3,1.0141,33440.239,37.1,spark,NCM3722,2
D3,1.0127,33707.675,37.1,spark,NCM3722,2
D3,1.0108,33975.138,37.0,spark,NCM3722,2
D3,1.0091,34242.628,37.0,spark,NCM3722,2
D3,0.1213,3210.658,37.1,spark,NCM3722,2
D3,1.0077,34510.212,37.0,spark,NCM3722,2
D3,1.0057,34777.79,37.0,spark,NCM3722,2
D3,1.0033,35045.312000000005,37.0,spark,NCM3722,2
D3,1.0007,35312.872,37.0,spark,NCM3722,2
D3,0.9981,35580.371,37.1,spark,NCM3722,2
D3,0.996,35847.846,37.1,spark,NCM3722,2
D3,0.9933,36115.379,37.0,spark,NCM3722,2
D3,0.9912,36382.932,37.0,spark,NCM3722,2
D3,0.9890000000000001,36650.489,37.0,spark,NCM3722,2
D3,0.9865,36917.972,37.0,spark,NCM3722,2
D3,0.1233,3478.195,37.0,spark,NCM3722,2
D3,0.9842,37185.541,37.0,spark,NCM3722,2
D3,0.982,37453.012,37.1,spark,NCM3722,2
D3,0.9796,37720.513999999996,37.1,spark,NCM3722,2
D3,0.9775,37988.068,37.1,spark,NCM3722,2
D3,0.9755,38255.616,37.0,spark,NCM3722,2
D3,0.9731,38523.171,37.0,spark,NCM3722,2
D3,0.971,38790.586,37.0,spark,NCM3722,2
D3,0.9690000000000001,39058.084,37.0,spark,NCM3722,2
D3,0.9667,39325.555,37.0,spark,NCM3722,2
D3,0.9649,39593.098,37.1,spark,NCM3722,2
D3,0.1253,3745.665,37.0,spark,NCM3722,2
D3,0.9633,39860.698,37.1,spark,NCM3722,2
D3,0.9608,40128.233,37.0,spark,NCM3722,2
D3,0.9589,40395.791,37.0,spark,NCM3722,2
D3,0.9567,40663.207,37.0,spark,NCM3722,2
D3,0.955,40930.704,37.0,spark,NCM3722,2
D3,0.953,41198.271,37.1,spark,NCM3722,2
D3,0.9516,41465.708,37.0,spark,NCM3722,2
D3,0.9494,41733.271,37.1,spark,NCM3722,2
D3,0.9477,42000.759000000005,37.0,spark,NCM3722,2
D3,0.9459,42268.24,37.0,spark,NCM3722,2
D3,0.1273,4013.2129999999997,37.0,spark,NCM3722,2
D3,0.9438,42535.685999999994,37.0,spark,NCM3722,2
D3,0.9421,42803.258,37.0,spark,NCM3722,2
D3,0.9404,43070.83,37.1,spark,NCM3722,2
D3,0.9389,43338.350999999995,37.0,spark,NCM3722,2
D3,0.9369,43605.904,37.1,spark,NCM3722,2
D3,0.9355,43873.386,37.0,spark,NCM3722,2
D3,0.9339,44140.874,37.0,spark,NCM3722,2
D3,0.9317,44408.419,37.0,spark,NCM3722,2
D3,0.9303,44675.913,37.0,spark,NCM3722,2
D3,0.9288,44943.497,37.0,spark,NCM3722,2
D3,0.1294,4280.687,37.0,spark,NCM3722,2
D3,0.9277,45210.997,37.0,spark,NCM3722,2
D3,0.9259999999999999,45478.532,37.1,spark,NCM3722,2
D3,0.9245,45745.956,37.1,spark,NCM3722,2
D3,0.9226,46013.508,37.1,spark,NCM3722,2
D3,0.9213,46281.065,37.0,spark,NCM3722,2
D3,0.9203,46548.562999999995,37.0,spark,NCM3722,2
D3,0.9182,46816.162000000004,37.0,spark,NCM3722,2
D3,0.9172,47083.66,37.0,spark,NCM3722,2
D3,0.9151,47351.149000000005,37.1,spark,NCM3722,2
D3,0.9144,47618.578,37.1,spark,NCM3722,2
D3,0.132,4548.089,37.1,spark,NCM3722,2
D3,0.9129,47886.189000000006,37.1,spark,NCM3722,2
D3,0.9116,48153.751,37.1,spark,NCM3722,2
D3,0.9104,48421.252,37.0,spark,NCM3722,2
D3,0.909,48688.779,37.0,spark,NCM3722,2
D3,0.9075,48956.308,37.0,spark,NCM3722,2
D3,0.9061,49223.753,37.1,spark,NCM3722,2
D3,0.9045,49491.179000000004,37.0,spark,NCM3722,2
D3,0.9031,49758.747,37.1,spark,NCM3722,2
D3,0.9021,50026.316,37.1,spark,NCM3722,2
D3,0.9011,50293.844000000005,37.0,spark,NCM3722,2
D3,0.1345,4815.623,37.1,spark,NCM3722,2
D3,0.8993,50561.397000000004,37.0,spark,NCM3722,2
D3,0.898,50828.84099999999,37.0,spark,NCM3722,2
D3,0.8972,51096.344000000005,37.0,spark,NCM3722,2
D3,0.8953,51363.812000000005,37.0,spark,NCM3722,2
D3,0.8944,51631.352999999996,37.1,spark,NCM3722,2
D3,0.8932,51898.944,37.1,spark,NCM3722,2
D3,0.892,52166.495,37.1,spark,NCM3722,2
D3,0.8903,52434.055,37.0,spark,NCM3722,2
D3,0.8896,52701.537000000004,37.0,spark,NCM3722,2
D3,0.8884,52969.032999999996,37.0,spark,NCM3722,2
D3,0.106,267.836,36.7,spark,NCM3722,2
D3,0.1371,5083.129,37.1,spark,NCM3722,2
D3,0.8869,53236.497,37.0,spark,NCM3722,2
D3,0.8856,53504.029,37.0,spark,NCM3722,2
D3,0.8848,53771.596,37.1,spark,NCM3722,2
D3,0.8838,54039.114,37.1,spark,NCM3722,2
D3,0.8829,54306.648,37.1,spark,NCM3722,2
D3,0.8807,54574.187999999995,37.0,spark,NCM3722,2
D3,0.8799,54841.735,37.0,spark,NCM3722,2
D3,0.8788,55109.192,37.1,spark,NCM3722,2
D3,0.8777,55376.68,37.0,spark,NCM3722,2
