well,od_600nm,time_s,temp_C,strain,medium,replicate
D9,0.1377999932,15651.2,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1379999965,15925.8,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.08669999987,1372.6,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1378999949,16200.4,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.13770000640000002,16475.0,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1383000016,16749.6,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.139200002,17024.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1393000036,17298.8,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1396999955,17573.3,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1404000074,17847.9,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1412999928,18122.5,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.14270000160000001,18397.1,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.142900005,18671.7,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.08720000087999999,1647.2,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1448000073,18946.3,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1453000009,19220.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.14640000460000002,19495.5,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.14800000189999998,19770.1,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.15019999439999998,20044.7,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.15119999650000002,20319.2,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1521999985,20593.8,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1538999975,20868.4,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1554999948,21143.0,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1574999988,21417.6,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.0876000002,1921.7,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1604000032,21692.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1634999961,21966.8,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.17170000079999997,22241.4,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1791999936,22516.0,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.18410000210000002,22790.6,39.4,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1894000024,23065.2,39.5,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1895000041,23339.7,39.3,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.1960999966,23614.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.19959999620000002,23889.2,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2002999932,24163.8,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.08829999715,2196.3,39.6,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2035000026,24438.3,39.0,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2049999982,24712.9,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.20559999350000002,24987.5,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2070000023,25262.1,39.8,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2078000009,25536.7,39.2,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2127999961,25811.3,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2173999995,26085.9,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.22179999949999998,26360.5,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2265000045,26635.1,39.1,NCM3722,0.61 mM glucose + 30 mM acetate,3
D9,0.2314999998,26909.7,39.7,NCM3722,0.61 mM glucose + 30 mM acetate,3
E10,0.07699999957999999,0.0,22.3,blank,blank,11
E10,0.07680000365,2470.9,39.6,blank,blank,11
E10,0.07689999789,27184.3,39.1,blank,blank,11
E10,0.07699999957999999,27458.8,39.7,blank,blank,11
E10,0.07680000365,27733.4,39.1,blank,blank,11
E10,0.07699999957999999,28008.0,39.7,blank,blank,11
E10,0.07680000365,28282.6,39.0,blank,blank,11
E10,0.07699999957999999,28557.2,39.7,blank,blank,11
E10,0.07689999789,28831.8,39.1,blank,blank,11
E10,0.07699999957999999,29106.5,39.7,blank,blank,11
E10,0.07689999789,29381.1,39.0,blank,blank,11
E10,0.07689999789,29655.7,39.6,blank,blank,11
E10,0.07710000128,2745.5,39.6,blank,blank,11
E10,0.07710000128,29930.3,39.1,blank,blank,11
E10,0.07680000365,30204.9,39.5,blank,blank,11
E10,0.07710000128,30479.5,39.5,blank,blank,11
E10,0.07699999957999999,30754.1,39.6,blank,blank,11
E10,0.07710000128,31028.6,39.3,blank,blank,11
E10,0.07689999789,31303.2,39.6,blank,blank,11
E10,0.07689999789,31577.8,39.4,blank,blank,11
E10,0.07689999789,31852.4,39.5,blank,blank,11
E10,0.07670000196,32127.0,39.5,blank,blank,11
E10,0.07680000365,32401.6,39.2,blank,blank,11
E10,0.07689999789,3020.1,39.6,blank,blank,11
E10,0.07660000026000001,32676.2,39.7,blank,blank,11
E10,0.07710000128,32950.8,39.1,blank,blank,11
E10,0.07720000297,33225.4,39.7,blank,blank,11
E10,0.07699999957999999,33500.0,39.1,blank,blank,11
E10,0.07670000196,33774.6,39.6,blank,blank,11
E10,0.07710000128,34049.1,39.3,blank,blank,11
E10,0.07670000196,34323.7,39.5,blank,blank,11
E10,0.07699999957999999,34598.3,39.4,blank,blank,11
E10,0.07680000365,34872.9,39.5,blank,blank,11
E10,0.07699999957999999,35147.5,39.4,blank,blank,11
E10,0.07680000365,3294.7,39.5,blank,blank,11
E10,0.07670000196,35422.1,39.4,blank,blank,11
E10,0.07689999789,35696.7,39.6,blank,blank,11
E10,0.07699999957999999,35971.6,39.3,blank,blank,11
E10,0.07689999789,36246.2,39.7,blank,blank,11
E10,0.07689999789,36520.7,39.1,blank,blank,11
E10,0.07680000365,36795.3,39.6,blank,blank,11
E10,0.07680000365,37070.1,39.2,blank,blank,11
E10,0.07670000196,37344.7,39.6,blank,blank,11
E10,0.07689999789,37619.3,39.5,blank,blank,11
E10,0.07699999957999999,37893.9,39.6,blank,blank,11
E10,0.07699999957999999,3569.3,39.4,blank,blank,11
E10,0.07680000365,38168.5,39.5,blank,blank,11
E10,0.07680000365,38443.1,39.5,blank,blank,11
E10,0.07699999957999999,38717.6,39.5,blank,blank,11
E10,0.07680000365,38992.2,39.4,blank,blank,11
E10,0.07689999789,39266.8,39.6,blank,blank,11
E10,0.07680000365,39541.4,39.3,blank,blank,11
E10,0.07680000365,39816.0,39.7,blank,blank,11
E10,0.07689999789,40090.6,39.4,blank,blank,11
E10,0.07670000196,40365.2,39.7,blank,blank,11
E10,0.07670000196,40639.8,39.1,blank,blank,11
E10,0.07689999789,3843.9,39.1,blank,blank,11
E10,0.07689999789,40914.4,39.7,blank,blank,11
E10,0.07699999957999999,41189.0,39.2,blank,blank,11
E10,0.07670000196,41463.5,39.7,blank,blank,11
E10,0.07689999789,41738.1,39.1,blank,blank,11
E10,0.07689999789,42012.7,39.5,blank,blank,11
E10,0.07670000196,42287.3,39.4,blank,blank,11
E10,0.07710000128,42561.9,39.4,blank,blank,11
E10,0.07670000196,42836.5,39.7,blank,blank,11
E10,0.07710000128,43111.1,39.2,blank,blank,11
E10,0.07689999789,43385.7,39.7,blank,blank,11
E10,0.07689999789,4118.5,39.0,blank,blank,11
E10,0.07680000365,43660.3,39.2,blank,blank,11
E10,0.07689999789,43934.8,39.8,blank,blank,11
E10,0.07680000365,44209.4,39.3,blank,blank,11
E10,0.07699999957999999,44484.0,39.7,blank,blank,11
E10,0.07689999789,44758.7,39.1,blank,blank,11
E10,0.07699999957999999,45033.3,39.7,blank,blank,11
E10,0.07710000128,45308.0,39.0,blank,blank,11
E10,0.07710000128,45582.6,39.7,blank,blank,11
E10,0.07670000196,45857.1,39.0,blank,blank,11
E10,0.07699999957999999,46131.7,39.7,blank,blank,11
E10,0.07689999789,4393.1,39.4,blank,blank,11
E10,0.07670000196,46406.3,39.1,blank,blank,11
E10,0.07680000365,46680.9,39.7,blank,blank,11
E10,0.07680000365,46955.5,39.1,blank,blank,11
E10,0.07670000196,47230.1,39.7,blank,blank,11
E10,0.07689999789,47504.6,39.0,blank,blank,11
E10,0.07689999789,47779.2,39.6,blank,blank,11
E10,0.07689999789,48053.8,39.2,blank,blank,11
E10,0.07689999789,48328.4,39.6,blank,blank,11
E10,0.07680000365,48603.0,39.1,blank,blank,11
E10,0.07680000365,48877.6,39.7,blank,blank,11
E10,0.07699999957999999,4667.7,39.6,blank,blank,11
E10,0.07689999789,49152.1,39.1,blank,blank,11
E10,0.07680000365,49426.7,39.7,blank,blank,11
E10,0.07689999789,49701.3,39.1,blank,blank,11
E10,0.07689999789,49975.9,39.6,blank,blank,11
E10,0.07699999957999999,50250.5,39.2,blank,blank,11
E10,0.07689999789,50525.1,39.7,blank,blank,11
E10,0.07689999789,50799.7,39.1,blank,blank,11
E10,0.07689999789,51074.2,39.7,blank,blank,11
E10,0.07680000365,51348.8,39.1,blank,blank,11
E10,0.07689999789,51623.4,39.6,blank,blank,11
E10,0.07699999957999999,4942.3,39.6,blank,blank,11
E10,0.07689999789,51898.0,39.2,blank,blank,11
E10,0.07670000196,52172.6,39.7,blank,blank,11
E10,0.07670000196,52447.2,39.0,blank,blank,11
E10,0.07670000196,52721.8,39.7,blank,blank,11
E10,0.07689999789,52996.4,39.0,blank,blank,11
E10,0.07689999789,53271.0,39.7,blank,blank,11
E10,0.07699999957999999,53545.6,39.1,blank,blank,11
E10,0.07660000026000001,53820.1,39.7,blank,blank,11
E10,0.07670000196,54094.7,39.0,blank,blank,11
E10,0.07680000365,54369.3,39.6,blank,blank,11
E10,0.07699999957999999,274.2,36.4,blank,blank,11
E10,0.07689999789,5216.8,39.1,blank,blank,11
E10,0.07689999789,54643.9,39.1,blank,blank,11
E10,0.07680000365,54918.5,39.5,blank,blank,11
E10,0.07680000365,55193.1,39.5,blank,blank,11
E10,0.07699999957999999,55467.7,39.2,blank,blank,11
E10,0.07680000365,55742.3,39.8,blank,blank,11
E10,0.07710000128,56016.9,39.2,blank,blank,11
E10,0.07689999789,56291.5,39.8,blank,blank,11
E10,0.07699999957999999,56566.0,39.1,blank,blank,11
E10,0.07689999789,56840.6,39.6,blank,blank,11
E10,0.07689999789,57115.2,39.1,blank,blank,11
E10,0.07680000365,5491.4,39.2,blank,blank,11
E10,0.07689999789,57389.8,39.5,blank,blank,11
E10,0.07689999789,5766.0,39.6,blank,blank,11
E10,0.07689999789,6040.6,39.5,blank,blank,11
E10,0.07680000365,6315.2,39.1,blank,blank,11
E10,0.07680000365,6589.8,39.6,blank,blank,11
E10,0.07680000365,6864.4,39.5,blank,blank,11
E10,0.07699999957999999,7139.0,39.0,blank,blank,11
E10,0.07680000365,7413.6,39.4,blank,blank,11
E10,0.07699999957999999,7688.2,39.7,blank,blank,11
E10,0.07710000128,548.8,39.4,blank,blank,11
E10,0.07680000365,7962.7,39.0,blank,blank,11
E10,0.07670000196,8237.3,39.5,blank,blank,11
E10,0.07699999957999999,8511.9,39.7,blank,blank,11
E10,0.07689999789,8786.5,39.1,blank,blank,11
E10,0.07680000365,9061.1,39.6,blank,blank,11
E10,0.07670000196,9335.7,39.2,blank,blank,11
E10,0.07699999957999999,9610.2,39.4,blank,blank,11
E10,0.07680000365,9884.8,39.7,blank,blank,11
E10,0.07689999789,10159.4,39.2,blank,blank,11
E10,0.07680000365,10434.0,39.8,blank,blank,11
E10,0.07680000365,823.4,39.4,blank,blank,11
E10,0.07699999957999999,10708.6,39.1,blank,blank,11
E10,0.07689999789,10983.2,39.8,blank,blank,11
E10,0.07699999957999999,11257.8,39.1,blank,blank,11
E10,0.07689999789,11532.4,39.6,blank,blank,11
E10,0.07699999957999999,11807.0,39.1,blank,blank,11
E10,0.07710000128,12081.5,39.2,blank,blank,11
E10,0.07689999789,12356.1,39.7,blank,blank,11
E10,0.07689999789,12630.7,39.1,blank,blank,11
E10,0.07699999957999999,12905.3,39.5,blank,blank,11
E10,0.07680000365,13179.9,39.7,blank,blank,11
E10,0.07699999957999999,1098.0,38.9,blank,blank,11
E10,0.07680000365,13454.5,39.2,blank,blank,11
E10,0.07680000365,13729.1,39.7,blank,blank,11
E10,0.07699999957999999,14003.7,39.1,blank,blank,11
E10,0.07689999789,14278.3,39.6,blank,blank,11
E10,0.07689999789,14552.8,39.7,blank,blank,11
E10,0.07689999789,14827.4,39.3,blank,blank,11
E10,0.07670000196,15102.0,39.6,blank,blank,11
E10,0.07660000026000001,15376.6,39.1,blank,blank,11
E10,0.07680000365,15651.2,39.6,blank,blank,11
E10,0.07680000365,15925.8,39.1,blank,blank,11
E10,0.07689999789,1372.6,39.0,blank,blank,11
E10,0.07689999789,16200.4,39.5,blank,blank,11
E10,0.07660000026000001,16475.0,39.6,blank,blank,11
E10,0.07689999789,16749.6,39.5,blank,blank,11
E10,0.07699999957999999,17024.2,39.1,blank,blank,11
E10,0.07680000365,17298.8,39.5,blank,blank,11
E10,0.07689999789,17573.3,39.5,blank,blank,11
E10,0.07680000365,17847.9,39.5,blank,blank,11
E10,0.07689999789,18122.5,39.5,blank,blank,11
E10,0.07680000365,18397.1,39.4,blank,blank,11
E10,0.07699999957999999,18671.7,39.6,blank,blank,11
E10,0.07699999957999999,1647.2,39.3,blank,blank,11
E10,0.07699999957999999,18946.3,39.4,blank,blank,11
E10,0.07689999789,19220.9,39.7,blank,blank,11
E10,0.07699999957999999,19495.5,39.3,blank,blank,11
E10,0.07689999789,19770.1,39.6,blank,blank,11
E10,0.07710000128,20044.7,39.1,blank,blank,11
E10,0.07689999789,20319.2,39.7,blank,blank,11
E10,0.07680000365,20593.8,39.5,blank,blank,11
E10,0.07680000365,20868.4,39.7,blank,blank,11
E10,0.07710000128,21143.0,39.1,blank,blank,11
E10,0.07689999789,21417.6,39.8,blank,blank,11
E10,0.07689999789,1921.7,39.5,blank,blank,11
E10,0.07680000365,21692.2,39.1,blank,blank,11
E10,0.07689999789,21966.8,39.8,blank,blank,11
E10,0.07670000196,22241.4,39.2,blank,blank,11
E10,0.07710000128,22516.0,39.7,blank,blank,11
E10,0.07699999957999999,22790.6,39.4,blank,blank,11
E10,0.07670000196,23065.2,39.5,blank,blank,11
E10,0.07689999789,23339.7,39.3,blank,blank,11
E10,0.07680000365,23614.3,39.6,blank,blank,11
E10,0.07689999789,23889.2,39.1,blank,blank,11
E10,0.07680000365,24163.8,39.7,blank,blank,11
E10,0.07699999957999999,2196.3,39.6,blank,blank,11
E10,0.07660000026000001,24438.3,39.0,blank,blank,11
E10,0.07689999789,24712.9,39.7,blank,blank,11
E10,0.07680000365,24987.5,39.1,blank,blank,11
E10,0.07670000196,25262.1,39.8,blank,blank,11
E10,0.07699999957999999,25536.7,39.2,blank,blank,11
E10,0.07670000196,25811.3,39.7,blank,blank,11
E10,0.07689999789,26085.9,39.1,blank,blank,11
E10,0.07670000196,26360.5,39.7,blank,blank,11
E10,0.07680000365,26635.1,39.1,blank,blank,11
E10,0.07670000196,26909.7,39.7,blank,blank,11
E3,0.08030000329,0.0,22.3,blank,blank,12
E3,0.07989999652,2470.9,39.6,blank,blank,12
E3,0.07999999821,27184.3,39.1,blank,blank,12
E3,0.07989999652,27458.8,39.7,blank,blank,12
E3,0.07989999652,27733.4,39.1,blank,blank,12
E3,0.08030000329,28008.0,39.7,blank,blank,12
E3,0.07970000058,28282.6,39.0,blank,blank,12
E3,0.07999999821,28557.2,39.7,blank,blank,12
E3,0.07999999821,28831.8,39.1,blank,blank,12
E3,0.0800999999,29106.5,39.7,blank,blank,12
E3,0.0800999999,29381.1,39.0,blank,blank,12
E3,0.07999999821,29655.7,39.6,blank,blank,12
E3,0.0802000016,2745.5,39.6,blank,blank,12
E3,0.07999999821,29930.3,39.1,blank,blank,12
E3,0.07989999652,30204.9,39.5,blank,blank,12
E3,0.07980000227999999,30479.5,39.5,blank,blank,12
E3,0.07989999652,30754.1,39.6,blank,blank,12
E3,0.0800999999,31028.6,39.3,blank,blank,12
E3,0.0800999999,31303.2,39.6,blank,blank,12
E3,0.0800999999,31577.8,39.4,blank,blank,12
E3,0.07999999821,31852.4,39.5,blank,blank,12
E3,0.07980000227999999,32127.0,39.5,blank,blank,12
E3,0.08039999752999999,32401.6,39.2,blank,blank,12
E3,0.07999999821,3020.1,39.6,blank,blank,12
E3,0.07999999821,32676.2,39.7,blank,blank,12
E3,0.0800999999,32950.8,39.1,blank,blank,12
E3,0.07989999652,33225.4,39.7,blank,blank,12
E3,0.07989999652,33500.0,39.1,blank,blank,12
E3,0.07989999652,33774.6,39.6,blank,blank,12
E3,0.07989999652,34049.1,39.3,blank,blank,12
E3,0.07980000227999999,34323.7,39.5,blank,blank,12
E3,0.0802000016,34598.3,39.4,blank,blank,12
E3,0.08030000329,34872.9,39.5,blank,blank,12
E3,0.07999999821,35147.5,39.4,blank,blank,12
E3,0.08039999752999999,3294.7,39.5,blank,blank,12
E3,0.07989999652,35422.1,39.4,blank,blank,12
E3,0.0800999999,35696.7,39.6,blank,blank,12
E3,0.07999999821,35971.6,39.3,blank,blank,12
E3,0.0800999999,36246.2,39.7,blank,blank,12
E3,0.07989999652,36520.7,39.1,blank,blank,12
E3,0.07999999821,36795.3,39.6,blank,blank,12
E3,0.07989999652,37070.1,39.2,blank,blank,12
E3,0.0800999999,37344.7,39.6,blank,blank,12
E3,0.07999999821,37619.3,39.5,blank,blank,12
E3,0.07980000227999999,37893.9,39.6,blank,blank,12
E3,0.0800999999,3569.3,39.4,blank,blank,12
E3,0.07980000227999999,38168.5,39.5,blank,blank,12
E3,0.07999999821,38443.1,39.5,blank,blank,12
E3,0.07989999652,38717.6,39.5,blank,blank,12
E3,0.0800999999,38992.2,39.4,blank,blank,12
E3,0.07999999821,39266.8,39.6,blank,blank,12
E3,0.07999999821,39541.4,39.3,blank,blank,12
E3,0.07989999652,39816.0,39.7,blank,blank,12
E3,0.07989999652,40090.6,39.4,blank,blank,12
E3,0.07980000227999999,40365.2,39.7,blank,blank,12
E3,0.07970000058,40639.8,39.1,blank,blank,12
E3,0.08039999752999999,3843.9,39.1,blank,blank,12
E3,0.0802000016,40914.4,39.7,blank,blank,12
E3,0.0802000016,41189.0,39.2,blank,blank,12
E3,0.07999999821,41463.5,39.7,blank,blank,12
E3,0.0800999999,41738.1,39.1,blank,blank,12
E3,0.08049999923,42012.7,39.5,blank,blank,12
E3,0.07999999821,42287.3,39.4,blank,blank,12
E3,0.07999999821,42561.9,39.4,blank,blank,12
E3,0.07999999821,42836.5,39.7,blank,blank,12
E3,0.07999999821,43111.1,39.2,blank,blank,12
E3,0.07999999821,43385.7,39.7,blank,blank,12
E3,0.08030000329,4118.5,39.0,blank,blank,12
E3,0.0800999999,43660.3,39.2,blank,blank,12
E3,0.0800999999,43934.8,39.8,blank,blank,12
E3,0.07999999821,44209.4,39.3,blank,blank,12
E3,0.0800999999,44484.0,39.7,blank,blank,12
E3,0.07980000227999999,44758.7,39.1,blank,blank,12
E3,0.07980000227999999,45033.3,39.7,blank,blank,12
E3,0.0802000016,45308.0,39.0,blank,blank,12
E3,0.0802000016,45582.6,39.7,blank,blank,12
E3,0.07980000227999999,45857.1,39.0,blank,blank,12
E3,0.07999999821,46131.7,39.7,blank,blank,12
E3,0.0800999999,4393.1,39.4,blank,blank,12
E3,0.0802000016,46406.3,39.1,blank,blank,12
E3,0.0800999999,46680.9,39.7,blank,blank,12
E3,0.0800999999,46955.5,39.1,blank,blank,12
E3,0.07980000227999999,47230.1,39.7,blank,blank,12
E3,0.0802000016,47504.6,39.0,blank,blank,12
E3,0.07999999821,47779.2,39.6,blank,blank,12
E3,0.07999999821,48053.8,39.2,blank,blank,12
E3,0.0800999999,48328.4,39.6,blank,blank,12
E3,0.0800999999,48603.0,39.1,blank,blank,12
E3,0.0802000016,48877.6,39.7,blank,blank,12
E3,0.07999999821,4667.7,39.6,blank,blank,12
E3,0.0800999999,49152.1,39.1,blank,blank,12
E3,0.08030000329,49426.7,39.7,blank,blank,12
E3,0.0800999999,49701.3,39.1,blank,blank,12
E3,0.0800999999,49975.9,39.6,blank,blank,12
E3,0.07999999821,50250.5,39.2,blank,blank,12
E3,0.0800999999,50525.1,39.7,blank,blank,12
E3,0.0800999999,50799.7,39.1,blank,blank,12
E3,0.07999999821,51074.2,39.7,blank,blank,12
E3,0.07989999652,51348.8,39.1,blank,blank,12
E3,0.0802000016,51623.4,39.6,blank,blank,12
E3,0.0802000016,4942.3,39.6,blank,blank,12
E3,0.08039999752999999,51898.0,39.2,blank,blank,12
E3,0.07989999652,52172.6,39.7,blank,blank,12
E3,0.07989999652,52447.2,39.0,blank,blank,12
E3,0.07980000227999999,52721.8,39.7,blank,blank,12
E3,0.07999999821,52996.4,39.0,blank,blank,12
E3,0.07970000058,53271.0,39.7,blank,blank,12
E3,0.07999999821,53545.6,39.1,blank,blank,12
E3,0.07980000227999999,53820.1,39.7,blank,blank,12
E3,0.07999999821,54094.7,39.0,blank,blank,12
E3,0.07989999652,54369.3,39.6,blank,blank,12
E3,0.08030000329,274.2,36.4,blank,blank,12
E3,0.0802000016,5216.8,39.1,blank,blank,12
E3,0.07989999652,54643.9,39.1,blank,blank,12
E3,0.07989999652,54918.5,39.5,blank,blank,12
E3,0.07989999652,55193.1,39.5,blank,blank,12
E3,0.0802000016,55467.7,39.2,blank,blank,12
E3,0.07999999821,55742.3,39.8,blank,blank,12
E3,0.0802000016,56016.9,39.2,blank,blank,12
E3,0.0802000016,56291.5,39.8,blank,blank,12
E3,0.07999999821,56566.0,39.1,blank,blank,12
E3,0.08030000329,56840.6,39.6,blank,blank,12
E3,0.07999999821,57115.2,39.1,blank,blank,12
E3,0.07999999821,5491.4,39.2,blank,blank,12
E3,0.0802000016,57389.8,39.5,blank,blank,12
E3,0.0800999999,5766.0,39.6,blank,blank,12
E3,0.08039999752999999,6040.6,39.5,blank,blank,12
E3,0.08039999752999999,6315.2,39.1,blank,blank,12
E3,0.08039999752999999,6589.8,39.6,blank,blank,12
E3,0.08030000329,6864.4,39.5,blank,blank,12
E3,0.07989999652,7139.0,39.0,blank,blank,12
E3,0.0800999999,7413.6,39.4,blank,blank,12
E3,0.08039999752999999,7688.2,39.7,blank,blank,12
E3,0.0802000016,548.8,39.4,blank,blank,12
E3,0.08030000329,7962.7,39.0,blank,blank,12
E3,0.0802000016,8237.3,39.5,blank,blank,12
E3,0.08030000329,8511.9,39.7,blank,blank,12
E3,0.07989999652,8786.5,39.1,blank,blank,12
E3,0.0800999999,9061.1,39.6,blank,blank,12
E3,0.07970000058,9335.7,39.2,blank,blank,12
E3,0.0802000016,9610.2,39.4,blank,blank,12
E3,0.07999999821,9884.8,39.7,blank,blank,12
E3,0.08060000092,10159.4,39.2,blank,blank,12
E3,0.0802000016,10434.0,39.8,blank,blank,12
E3,0.0802000016,823.4,39.4,blank,blank,12
E3,0.07999999821,10708.6,39.1,blank,blank,12
E3,0.08039999752999999,10983.2,39.8,blank,blank,12
E3,0.08039999752999999,11257.8,39.1,blank,blank,12
E3,0.08079999685,11532.4,39.6,blank,blank,12
E3,0.08030000329,11807.0,39.1,blank,blank,12
E3,0.0800999999,12081.5,39.2,blank,blank,12
E3,0.0800999999,12356.1,39.7,blank,blank,12
E3,0.0800999999,12630.7,39.1,blank,blank,12
E3,0.08039999752999999,12905.3,39.5,blank,blank,12
E3,0.07989999652,13179.9,39.7,blank,blank,12
E3,0.0800999999,1098.0,38.9,blank,blank,12
E3,0.0802000016,13454.5,39.2,blank,blank,12
E3,0.07999999821,13729.1,39.7,blank,blank,12
E3,0.08039999752999999,14003.7,39.1,blank,blank,12
E3,0.07999999821,14278.3,39.6,blank,blank,12
E3,0.08030000329,14552.8,39.7,blank,blank,12
E3,0.07989999652,14827.4,39.3,blank,blank,12
E3,0.07959999889,15102.0,39.6,blank,blank,12
E3,0.07999999821,15376.6,39.1,blank,blank,12
E3,0.0800999999,15651.2,39.6,blank,blank,12
E3,0.07970000058,15925.8,39.1,blank,blank,12
E3,0.0800999999,1372.6,39.0,blank,blank,12
E3,0.07970000058,16200.4,39.5,blank,blank,12
E3,0.07980000227999999,16475.0,39.6,blank,blank,12
E3,0.07980000227999999,16749.6,39.5,blank,blank,12
E3,0.07989999652,17024.2,39.1,blank,blank,12
E3,0.07970000058,17298.8,39.5,blank,blank,12
E3,0.07959999889,17573.3,39.5,blank,blank,12
E3,0.07980000227999999,17847.9,39.5,blank,blank,12
E3,0.07980000227999999,18122.5,39.5,blank,blank,12
E3,0.07980000227999999,18397.1,39.4,blank,blank,12
E3,0.07999999821,18671.7,39.6,blank,blank,12
E3,0.0800999999,1647.2,39.3,blank,blank,12
E3,0.07989999652,18946.3,39.4,blank,blank,12
E3,0.07999999821,19220.9,39.7,blank,blank,12
E3,0.0800999999,19495.5,39.3,blank,blank,12
E3,0.07959999889,19770.1,39.6,blank,blank,12
E3,0.07989999652,20044.7,39.1,blank,blank,12
E3,0.08030000329,20319.2,39.7,blank,blank,12
E3,0.07989999652,20593.8,39.5,blank,blank,12
E3,0.0800999999,20868.4,39.7,blank,blank,12
E3,0.07980000227999999,21143.0,39.1,blank,blank,12
E3,0.08039999752999999,21417.6,39.8,blank,blank,12
E3,0.0802000016,1921.7,39.5,blank,blank,12
E3,0.08030000329,21692.2,39.1,blank,blank,12
E3,0.0802000016,21966.8,39.8,blank,blank,12
E3,0.07980000227999999,22241.4,39.2,blank,blank,12
E3,0.07999999821,22516.0,39.7,blank,blank,12
E3,0.0800999999,22790.6,39.4,blank,blank,12
E3,0.0802000016,23065.2,39.5,blank,blank,12
E3,0.0802000016,23339.7,39.3,blank,blank,12
E3,0.0802000016,23614.3,39.6,blank,blank,12
E3,0.0800999999,23889.2,39.1,blank,blank,12
E3,0.07989999652,24163.8,39.7,blank,blank,12
E3,0.08030000329,2196.3,39.6,blank,blank,12
E3,0.0802000016,24438.3,39.0,blank,blank,12
E3,0.07989999652,24712.9,39.7,blank,blank,12
E3,0.0800999999,24987.5,39.1,blank,blank,12
E3,0.07999999821,25262.1,39.8,blank,blank,12
E3,0.07980000227999999,25536.7,39.2,blank,blank,12
E3,0.07980000227999999,25811.3,39.7,blank,blank,12
E3,0.0800999999,26085.9,39.1,blank,blank,12
E3,0.07989999652,26360.5,39.7,blank,blank,12
E3,0.07999999821,26635.1,39.1,blank,blank,12
E3,0.0800999999,26909.7,39.7,blank,blank,12
E4,0.08280000091,0.0,22.3,REL606,10 mM glucose + 30 mM acetate,1
E4,0.08540000021,2470.9,39.6,REL606,10 mM glucose + 30 mM acetate,1
E4,0.6772999762999999,27184.3,39.1,REL606,10 mM glucose + 30 mM acetate,1
E4,0.6843000054,27458.8,39.7,REL606,10 mM glucose + 30 mM acetate,1
E4,0.6845999956000001,27733.4,39.1,REL606,10 mM glucose + 30 mM acetate,1
E4,0.6836000084999999,28008.0,39.7,REL606,10 mM glucose + 30 mM acetate,1
