well,od_600nm,time_s,temp_C,instrument,media,strain,replicate
D7,0.4254,28077.679,37.1,spark,acetate,NCM3722,25
D7,0.4336,28473.057,37.0,spark,acetate,NCM3722,25
D7,0.4409,28868.496,37.0,spark,acetate,NCM3722,25
D7,0.4484,29263.988999999998,37.0,spark,acetate,NCM3722,25
D7,0.4555,29659.494,37.1,spark,acetate,NCM3722,25
D7,0.4623,30054.944,37.1,spark,acetate,NCM3722,25
D7,0.4687,30450.46,37.1,spark,acetate,NCM3722,25
D7,0.4752,30845.939,37.0,spark,acetate,NCM3722,25
D7,0.1041,2768.437,37.1,spark,acetate,NCM3722,25
D7,0.4814,31241.424,37.0,spark,acetate,NCM3722,25
D7,0.4875,31636.881,37.0,spark,acetate,NCM3722,25
D7,0.4928,32032.252999999997,37.1,spark,acetate,NCM3722,25
D7,0.4983,32427.734,37.1,spark,acetate,NCM3722,25
D7,0.5035,32823.236000000004,37.1,spark,acetate,NCM3722,25
D7,0.5083,33218.655,37.1,spark,acetate,NCM3722,25
D7,0.513,33614.112,37.0,spark,acetate,NCM3722,25
D7,0.5173,34009.584,37.0,spark,acetate,NCM3722,25
D7,0.5212,34405.064,37.0,spark,acetate,NCM3722,25
D7,0.5254,34800.476,37.1,spark,acetate,NCM3722,25
D7,0.1047,3163.835,37.0,spark,acetate,NCM3722,25
D7,0.5287,35195.883,37.1,spark,acetate,NCM3722,25
D7,0.5324,35591.433,37.1,spark,acetate,NCM3722,25
D7,0.5357,35986.921,37.1,spark,acetate,NCM3722,25
D7,0.5389,36382.343,37.1,spark,acetate,NCM3722,25
D7,0.5421,36777.818,37.1,spark,acetate,NCM3722,25
D7,0.5445,37173.212,37.0,spark,acetate,NCM3722,25
D7,0.5473,37568.697,37.1,spark,acetate,NCM3722,25
D7,0.5502,37964.135,37.1,spark,acetate,NCM3722,25
D7,0.5529999999999999,38359.53,37.1,spark,acetate,NCM3722,25
D7,0.5556,38754.987,37.1,spark,acetate,NCM3722,25
D8,0.1003,0.0,36.8,spark,acetate,NCM3722,27
D8,0.1049,3559.387,37.1,spark,acetate,NCM3722,27
D8,0.5492,39150.492999999995,37.0,spark,acetate,NCM3722,27
D8,0.5533,39545.915,37.0,spark,acetate,NCM3722,27
D8,0.5529999999999999,39941.427,37.1,spark,acetate,NCM3722,27
D8,0.5571,40336.867999999995,37.1,spark,acetate,NCM3722,27
D8,0.5695,40732.405,37.1,spark,acetate,NCM3722,27
D8,0.5767,41127.827000000005,37.1,spark,acetate,NCM3722,27
D8,0.5808,41523.247,37.0,spark,acetate,NCM3722,27
D8,0.5815,41918.727,37.1,spark,acetate,NCM3722,27
D8,0.5802,42314.255,37.1,spark,acetate,NCM3722,27
D8,0.5786,42709.665,37.0,spark,acetate,NCM3722,27
D8,0.1056,3954.907,37.1,spark,acetate,NCM3722,27
D8,0.5765,43105.218,37.1,spark,acetate,NCM3722,27
D8,0.5738,43500.674000000006,37.1,spark,acetate,NCM3722,27
D8,0.5710000000000001,43896.035,37.0,spark,acetate,NCM3722,27
D8,0.5688,44291.543,37.0,spark,acetate,NCM3722,27
D8,0.5658,44686.987,37.0,spark,acetate,NCM3722,27
D8,0.5639,45082.457,37.0,spark,acetate,NCM3722,27
D8,0.5623,45477.89599999999,37.1,spark,acetate,NCM3722,27
D8,0.5604,45873.349,37.1,spark,acetate,NCM3722,27
D8,0.5578,46268.84,37.1,spark,acetate,NCM3722,27
D8,0.5556,46664.274000000005,37.0,spark,acetate,NCM3722,27
D8,0.1062,4350.259,37.1,spark,acetate,NCM3722,27
D8,0.5547,47059.725,37.1,spark,acetate,NCM3722,27
D8,0.5529,47455.245,37.1,spark,acetate,NCM3722,27
D8,0.5519,47850.738,37.1,spark,acetate,NCM3722,27
D8,0.5498,48246.14,37.1,spark,acetate,NCM3722,27
D8,0.5485,48641.623,37.1,spark,acetate,NCM3722,27
D8,0.5471,49037.094000000005,37.1,spark,acetate,NCM3722,27
D8,0.5466,49432.502,37.0,spark,acetate,NCM3722,27
D8,0.5441,49827.96599999999,37.1,spark,acetate,NCM3722,27
D8,0.5435,50223.450999999994,37.1,spark,acetate,NCM3722,27
D8,0.5432,50618.873,37.1,spark,acetate,NCM3722,27
D8,0.107,4745.706,37.0,spark,acetate,NCM3722,27
D8,0.5418,51014.346,37.1,spark,acetate,NCM3722,27
D8,0.5402,51409.780999999995,37.1,spark,acetate,NCM3722,27
D8,0.5386,51805.225999999995,37.1,spark,acetate,NCM3722,27
D8,0.5378,52200.647000000004,37.0,spark,acetate,NCM3722,27
D8,0.5368,52596.081,37.1,spark,acetate,NCM3722,27
D8,0.5361,52991.538,37.0,spark,acetate,NCM3722,27
D8,0.5352,53386.954000000005,37.1,spark,acetate,NCM3722,27
D8,0.5341,53782.41,37.1,spark,acetate,NCM3722,27
D8,0.5329,54177.944,37.1,spark,acetate,NCM3722,27
D8,0.5321,54573.403,37.0,spark,acetate,NCM3722,27
D8,0.1077,5141.164000000001,37.0,spark,acetate,NCM3722,27
D8,0.5312,54968.807,37.0,spark,acetate,NCM3722,27
D8,0.5304,55364.29,37.1,spark,acetate,NCM3722,27
D8,0.5299,55759.655,37.1,spark,acetate,NCM3722,27
D8,0.5292,56155.072,37.1,spark,acetate,NCM3722,27
D8,0.5273,56550.54,37.1,spark,acetate,NCM3722,27
D8,0.1085,5536.6269999999995,37.1,spark,acetate,NCM3722,27
D8,0.1094,5932.033,37.1,spark,acetate,NCM3722,27
D8,0.1102,6327.445,37.1,spark,acetate,NCM3722,27
D8,0.1118,6722.978,37.1,spark,acetate,NCM3722,27
D8,0.1125,7118.523,37.0,spark,acetate,NCM3722,27
D8,0.1006,395.842,36.9,spark,acetate,NCM3722,27
D8,0.1137,7513.919,37.1,spark,acetate,NCM3722,27
D8,0.1146,7909.435,37.0,spark,acetate,NCM3722,27
D8,0.11599999999999999,8304.905999999999,37.1,spark,acetate,NCM3722,27
D8,0.1172,8700.327,37.1,spark,acetate,NCM3722,27
D8,0.1187,9095.758,37.1,spark,acetate,NCM3722,27
D8,0.1201,9491.201,37.1,spark,acetate,NCM3722,27
D8,0.1219,9886.688,37.1,spark,acetate,NCM3722,27
D8,0.1237,10282.094000000001,37.0,spark,acetate,NCM3722,27
D8,0.1259,10677.525,37.0,spark,acetate,NCM3722,27
D8,0.1283,11073.053,37.1,spark,acetate,NCM3722,27
D8,0.10099999999999999,791.227,37.0,spark,acetate,NCM3722,27
D8,0.1307,11468.559,37.1,spark,acetate,NCM3722,27
D8,0.1334,11863.903999999999,37.1,spark,acetate,NCM3722,27
D8,0.1365,12259.44,37.1,spark,acetate,NCM3722,27
D8,0.1398,12654.92,37.0,spark,acetate,NCM3722,27
D8,0.1429,13050.38,37.0,spark,acetate,NCM3722,27
D8,0.1466,13445.788,37.0,spark,acetate,NCM3722,27
D8,0.1506,13841.236,37.1,spark,acetate,NCM3722,27
D8,0.1545,14236.688999999998,37.1,spark,acetate,NCM3722,27
D8,0.1587,14632.103000000001,37.1,spark,acetate,NCM3722,27
D8,0.1631,15027.517,37.1,spark,acetate,NCM3722,27
D8,0.1015,1186.634,37.0,spark,acetate,NCM3722,27
D8,0.1676,15423.035,37.0,spark,acetate,NCM3722,27
D8,0.1722,15818.546,37.0,spark,acetate,NCM3722,27
D8,0.1773,16213.933,37.1,spark,acetate,NCM3722,27
D8,0.1828,16609.46,37.0,spark,acetate,NCM3722,27
D8,0.1884,17004.944,37.1,spark,acetate,NCM3722,27
D8,0.1943,17400.328,37.1,spark,acetate,NCM3722,27
D8,0.2004,17795.793999999998,37.0,spark,acetate,NCM3722,27
D8,0.207,18191.248,37.0,spark,acetate,NCM3722,27
D8,0.2136,18586.721,37.0,spark,acetate,NCM3722,27
D8,0.2204,18982.121,37.1,spark,acetate,NCM3722,27
D8,0.102,1582.1029999999998,37.1,spark,acetate,NCM3722,27
D8,0.2278,19377.536,37.1,spark,acetate,NCM3722,27
D8,0.2353,19773.025,37.1,spark,acetate,NCM3722,27
D8,0.2428,20168.51,37.1,spark,acetate,NCM3722,27
D8,0.2509,20563.921000000002,37.0,spark,acetate,NCM3722,27
D8,0.2592,20959.44,37.0,spark,acetate,NCM3722,27
D8,0.267,21354.91,37.0,spark,acetate,NCM3722,27
D8,0.276,21750.387000000002,37.1,spark,acetate,NCM3722,27
D8,0.2846,22145.83,37.1,spark,acetate,NCM3722,27
D8,0.2938,22541.257,37.1,spark,acetate,NCM3722,27
D8,0.3027,22936.741,37.1,spark,acetate,NCM3722,27
D8,0.1026,1977.575,37.1,spark,acetate,NCM3722,27
D8,0.3121,23332.236,37.0,spark,acetate,NCM3722,27
D8,0.3211,23727.655,37.0,spark,acetate,NCM3722,27
D8,0.3305,24123.117000000002,37.1,spark,acetate,NCM3722,27
D8,0.3398,24518.6,37.0,spark,acetate,NCM3722,27
D8,0.3493,24913.996,37.1,spark,acetate,NCM3722,27
D8,0.3587,25309.459,37.1,spark,acetate,NCM3722,27
D8,0.3679,25704.877999999997,37.0,spark,acetate,NCM3722,27
D8,0.377,26100.394,37.0,spark,acetate,NCM3722,27
D8,0.386,26495.885,37.0,spark,acetate,NCM3722,27
D8,0.3947,26891.262000000002,37.1,spark,acetate,NCM3722,27
D8,0.1031,2373.006,37.0,spark,acetate,NCM3722,27
D8,0.4032,27286.734,37.1,spark,acetate,NCM3722,27
D8,0.4112,27682.221,37.1,spark,acetate,NCM3722,27
D8,0.4192,28077.679,37.1,spark,acetate,NCM3722,27
D8,0.4269,28473.057,37.0,spark,acetate,NCM3722,27
D8,0.4344,28868.496,37.0,spark,acetate,NCM3722,27
D8,0.4416,29263.988999999998,37.0,spark,acetate,NCM3722,27
D8,0.4486,29659.494,37.1,spark,acetate,NCM3722,27
D8,0.4556,30054.944,37.1,spark,acetate,NCM3722,27
D8,0.4621,30450.46,37.1,spark,acetate,NCM3722,27
D8,0.4683,30845.939,37.0,spark,acetate,NCM3722,27
D8,0.1036,2768.437,37.1,spark,acetate,NCM3722,27
D8,0.4733,31241.424,37.0,spark,acetate,NCM3722,27
D8,0.4797,31636.881,37.0,spark,acetate,NCM3722,27
D8,0.4848,32032.252999999997,37.1,spark,acetate,NCM3722,27
D8,0.4902,32427.734,37.1,spark,acetate,NCM3722,27
D8,0.4951,32823.236000000004,37.1,spark,acetate,NCM3722,27
D8,0.4999,33218.655,37.1,spark,acetate,NCM3722,27
D8,0.5042,33614.112,37.0,spark,acetate,NCM3722,27
D8,0.5083,34009.584,37.0,spark,acetate,NCM3722,27
D8,0.5129,34405.064,37.0,spark,acetate,NCM3722,27
D8,0.5163,34800.476,37.1,spark,acetate,NCM3722,27
D8,0.1042,3163.835,37.0,spark,acetate,NCM3722,27
D8,0.5197,35195.883,37.1,spark,acetate,NCM3722,27
D8,0.5236,35591.433,37.1,spark,acetate,NCM3722,27
D8,0.5262,35986.921,37.1,spark,acetate,NCM3722,27
D8,0.5289,36382.343,37.1,spark,acetate,NCM3722,27
D8,0.5324,36777.818,37.1,spark,acetate,NCM3722,27
D8,0.5351,37173.212,37.0,spark,acetate,NCM3722,27
D8,0.5379999999999999,37568.697,37.1,spark,acetate,NCM3722,27
D8,0.5409,37964.135,37.1,spark,acetate,NCM3722,27
D8,0.5434,38359.53,37.1,spark,acetate,NCM3722,27
D8,0.5452,38754.987,37.1,spark,acetate,NCM3722,27
D9,0.1009,0.0,36.8,spark,acetate,NCM3722,29
D9,0.1058,3559.387,37.1,spark,acetate,NCM3722,29
D9,0.5595,39150.492999999995,37.0,spark,acetate,NCM3722,29
D9,0.5619,39545.915,37.0,spark,acetate,NCM3722,29
D9,0.5652,39941.427,37.1,spark,acetate,NCM3722,29
D9,0.5654,40336.867999999995,37.1,spark,acetate,NCM3722,29
D9,0.5659,40732.405,37.1,spark,acetate,NCM3722,29
D9,0.5753,41127.827000000005,37.1,spark,acetate,NCM3722,29
D9,0.5856,41523.247,37.0,spark,acetate,NCM3722,29
D9,0.5914,41918.727,37.1,spark,acetate,NCM3722,29
D9,0.5945,42314.255,37.1,spark,acetate,NCM3722,29
D9,0.595,42709.665,37.0,spark,acetate,NCM3722,29
D9,0.1065,3954.907,37.1,spark,acetate,NCM3722,29
D9,0.5938,43105.218,37.1,spark,acetate,NCM3722,29
D9,0.5916,43500.674000000006,37.1,spark,acetate,NCM3722,29
D9,0.5885,43896.035,37.0,spark,acetate,NCM3722,29
D9,0.5867,44291.543,37.0,spark,acetate,NCM3722,29
D9,0.5837,44686.987,37.0,spark,acetate,NCM3722,29
D9,0.5822,45082.457,37.0,spark,acetate,NCM3722,29
D9,0.5795,45477.89599999999,37.1,spark,acetate,NCM3722,29
D9,0.5764,45873.349,37.1,spark,acetate,NCM3722,29
D9,0.5747,46268.84,37.1,spark,acetate,NCM3722,29
D9,0.5731,46664.274000000005,37.0,spark,acetate,NCM3722,29
D9,0.1072,4350.259,37.1,spark,acetate,NCM3722,29
D9,0.5701,47059.725,37.1,spark,acetate,NCM3722,29
D9,0.569,47455.245,37.1,spark,acetate,NCM3722,29
D9,0.5671,47850.738,37.1,spark,acetate,NCM3722,29
D9,0.5659,48246.14,37.1,spark,acetate,NCM3722,29
D9,0.5635,48641.623,37.1,spark,acetate,NCM3722,29
D9,0.5612,49037.094000000005,37.1,spark,acetate,NCM3722,29
D9,0.5599,49432.502,37.0,spark,acetate,NCM3722,29
D9,0.5587,49827.96599999999,37.1,spark,acetate,NCM3722,29
D9,0.5571,50223.450999999994,37.1,spark,acetate,NCM3722,29
D9,0.5566,50618.873,37.1,spark,acetate,NCM3722,29
D9,0.1079,4745.706,37.0,spark,acetate,NCM3722,29
D9,0.5544,51014.346,37.1,spark,acetate,NCM3722,29
D9,0.5531,51409.780999999995,37.1,spark,acetate,NCM3722,29
D9,0.5519,51805.225999999995,37.1,spark,acetate,NCM3722,29
D9,0.5505,52200.647000000004,37.0,spark,acetate,NCM3722,29
D9,0.5492,52596.081,37.1,spark,acetate,NCM3722,29
D9,0.5484,52991.538,37.0,spark,acetate,NCM3722,29
D9,0.5469,53386.954000000005,37.1,spark,acetate,NCM3722,29
D9,0.5458,53782.41,37.1,spark,acetate,NCM3722,29
D9,0.5448,54177.944,37.1,spark,acetate,NCM3722,29
D9,0.5437,54573.403,37.0,spark,acetate,NCM3722,29
D9,0.1086,5141.164000000001,37.0,spark,acetate,NCM3722,29
D9,0.5429999999999999,54968.807,37.0,spark,acetate,NCM3722,29
D9,0.5414,55364.29,37.1,spark,acetate,NCM3722,29
D9,0.5405,55759.655,37.1,spark,acetate,NCM3722,29
D9,0.5393,56155.072,37.1,spark,acetate,NCM3722,29
D9,0.5381,56550.54,37.1,spark,acetate,NCM3722,29
D9,0.1095,5536.6269999999995,37.1,spark,acetate,NCM3722,29
D9,0.1103,5932.033,37.1,spark,acetate,NCM3722,29
D9,0.1111,6327.445,37.1,spark,acetate,NCM3722,29
D9,0.1122,6722.978,37.1,spark,acetate,NCM3722,29
D9,0.1131,7118.523,37.0,spark,acetate,NCM3722,29
D9,0.1013,395.842,36.9,spark,acetate,NCM3722,29
D9,0.1141,7513.919,37.1,spark,acetate,NCM3722,29
D9,0.1153,7909.435,37.0,spark,acetate,NCM3722,29
D9,0.1167,8304.905999999999,37.1,spark,acetate,NCM3722,29
D9,0.1179,8700.327,37.1,spark,acetate,NCM3722,29
D9,0.1195,9095.758,37.1,spark,acetate,NCM3722,29
D9,0.121,9491.201,37.1,spark,acetate,NCM3722,29
D9,0.1228,9886.688,37.1,spark,acetate,NCM3722,29
D9,0.1248,10282.094000000001,37.0,spark,acetate,NCM3722,29
D9,0.1267,10677.525,37.0,spark,acetate,NCM3722,29
D9,0.1293,11073.053,37.1,spark,acetate,NCM3722,29
D9,0.1017,791.227,37.0,spark,acetate,NCM3722,29
D9,0.1317,11468.559,37.1,spark,acetate,NCM3722,29
D9,0.1346,11863.903999999999,37.1,spark,acetate,NCM3722,29
D9,0.1374,12259.44,37.1,spark,acetate,NCM3722,29
D9,0.1409,12654.92,37.0,spark,acetate,NCM3722,29
D9,0.1443,13050.38,37.0,spark,acetate,NCM3722,29
D9,0.1482,13445.788,37.0,spark,acetate,NCM3722,29
D9,0.1521,13841.236,37.1,spark,acetate,NCM3722,29
D9,0.1564,14236.688999999998,37.1,spark,acetate,NCM3722,29
D9,0.1606,14632.103000000001,37.1,spark,acetate,NCM3722,29
D9,0.1655,15027.517,37.1,spark,acetate,NCM3722,29
D9,0.1023,1186.634,37.0,spark,acetate,NCM3722,29
D9,0.17,15423.035,37.0,spark,acetate,NCM3722,29
D9,0.1745,15818.546,37.0,spark,acetate,NCM3722,29
D9,0.18,16213.933,37.1,spark,acetate,NCM3722,29
D9,0.1854,16609.46,37.0,spark,acetate,NCM3722,29
D9,0.1913,17004.944,37.1,spark,acetate,NCM3722,29
D9,0.1975,17400.328,37.1,spark,acetate,NCM3722,29
D9,0.2037,17795.793999999998,37.0,spark,acetate,NCM3722,29
D9,0.2108,18191.248,37.0,spark,acetate,NCM3722,29
D9,0.2174,18586.721,37.0,spark,acetate,NCM3722,29
D9,0.2244,18982.121,37.1,spark,acetate,NCM3722,29
D9,0.1029,1582.1029999999998,37.1,spark,acetate,NCM3722,29
D9,0.23199999999999998,19377.536,37.1,spark,acetate,NCM3722,29
D9,0.2395,19773.025,37.1,spark,acetate,NCM3722,29
D9,0.2471,20168.51,37.1,spark,acetate,NCM3722,29
D9,0.2553,20563.921000000002,37.0,spark,acetate,NCM3722,29
D9,0.2637,20959.44,37.0,spark,acetate,NCM3722,29
D9,0.2722,21354.91,37.0,spark,acetate,NCM3722,29
D9,0.2807,21750.387000000002,37.1,spark,acetate,NCM3722,29
D9,0.2897,22145.83,37.1,spark,acetate,NCM3722,29
D9,0.2988,22541.257,37.1,spark,acetate,NCM3722,29
D9,0.3076,22936.741,37.1,spark,acetate,NCM3722,29
D9,0.1033,1977.575,37.1,spark,acetate,NCM3722,29
D9,0.3171,23332.236,37.0,spark,acetate,NCM3722,29
D9,0.3261,23727.655,37.0,spark,acetate,NCM3722,29
D9,0.3351,24123.117000000002,37.1,spark,acetate,NCM3722,29
D9,0.3446,24518.6,37.0,spark,acetate,NCM3722,29
D9,0.3543,24913.996,37.1,spark,acetate,NCM3722,29
D9,0.3636,25309.459,37.1,spark,acetate,NCM3722,29
D9,0.3731,25704.877999999997,37.0,spark,acetate,NCM3722,29
D9,0.3823,26100.394,37.0,spark,acetate,NCM3722,29
D9,0.3912,26495.885,37.0,spark,acetate,NCM3722,29
D9,0.4001,26891.262000000002,37.1,spark,acetate,NCM3722,29
D9,0.10400000000000001,2373.006,37.0,spark,acetate,NCM3722,29
D9,0.4085,27286.734,37.1,spark,acetate,NCM3722,29
D9,0.4169,27682.221,37.1,spark,acetate,NCM3722,29
D9,0.4246,28077.679,37.1,spark,acetate,NCM3722,29
D9,0.4327,28473.057,37.0,spark,acetate,NCM3722,29
D9,0.4402,28868.496,37.0,spark,acetate,NCM3722,29
D9,0.4477,29263.988999999998,37.0,spark,acetate,NCM3722,29
D9,0.455,29659.494,37.1,spark,acetate,NCM3722,29
D9,0.4618,30054.944,37.1,spark,acetate,NCM3722,29
D9,0.4687,30450.46,37.1,spark,acetate,NCM3722,29
D9,0.4749,30845.939,37.0,spark,acetate,NCM3722,29
D9,0.1045,2768.437,37.1,spark,acetate,NCM3722,29
D9,0.4812,31241.424,37.0,spark,acetate,NCM3722,29
D9,0.4877,31636.881,37.0,spark,acetate,NCM3722,29
D9,0.4928,32032.252999999997,37.1,spark,acetate,NCM3722,29
D9,0.4986,32427.734,37.1,spark,acetate,NCM3722,29
D9,0.5034,32823.236000000004,37.1,spark,acetate,NCM3722,29
D9,0.5084,33218.655,37.1,spark,acetate,NCM3722,29
D9,0.5131,33614.112,37.0,spark,acetate,NCM3722,29
D9,0.518,34009.584,37.0,spark,acetate,NCM3722,29
D9,0.5222,34405.064,37.0,spark,acetate,NCM3722,29
D9,0.5263,34800.476,37.1,spark,acetate,NCM3722,29
D9,0.105,3163.835,37.0,spark,acetate,NCM3722,29
D9,0.5299,35195.883,37.1,spark,acetate,NCM3722,29
D9,0.5334,35591.433,37.1,spark,acetate,NCM3722,29
D9,0.5365,35986.921,37.1,spark,acetate,NCM3722,29
D9,0.5403,36382.343,37.1,spark,acetate,NCM3722,29
D9,0.5435,36777.818,37.1,spark,acetate,NCM3722,29
D9,0.5465,37173.212,37.0,spark,acetate,NCM3722,29
D9,0.5496,37568.697,37.1,spark,acetate,NCM3722,29
D9,0.5524,37964.135,37.1,spark,acetate,NCM3722,29
D9,0.5547,38359.53,37.1,spark,acetate,NCM3722,29
D9,0.557,38754.987,37.1,spark,acetate,NCM3722,29
E10,0.1029,0.0,36.8,spark,glucose,NCM3722,16
E10,0.121,3559.387,37.1,spark,glucose,NCM3722,16
E10,0.9481,39150.492999999995,37.0,spark,glucose,NCM3722,16
E10,0.9454,39545.915,37.0,spark,glucose,NCM3722,16
E10,0.9428,39941.427,37.1,spark,glucose,NCM3722,16
E10,0.9401,40336.867999999995,37.1,spark,glucose,NCM3722,16
E10,0.9367,40732.405,37.1,spark,glucose,NCM3722,16
E10,0.9341,41127.827000000005,37.1,spark,glucose,NCM3722,16
E10,0.9316,41523.247,37.0,spark,glucose,NCM3722,16
E10,0.9289,41918.727,37.1,spark,glucose,NCM3722,16
E10,0.9263,42314.255,37.1,spark,glucose,NCM3722,16
E10,0.9229999999999999,42709.665,37.0,spark,glucose,NCM3722,16
E10,0.1241,3954.907,37.1,spark,glucose,NCM3722,16
E10,0.9209,43105.218,37.1,spark,glucose,NCM3722,16
E10,0.9186,43500.674000000006,37.1,spark,glucose,NCM3722,16
E10,0.9161,43896.035,37.0,spark,glucose,NCM3722,16
E10,0.9131,44291.543,37.0,spark,glucose,NCM3722,16
E10,0.9104,44686.987,37.0,spark,glucose,NCM3722,16
E10,0.9082,45082.457,37.0,spark,glucose,NCM3722,16
E10,0.9061,45477.89599999999,37.1,spark,glucose,NCM3722,16
E10,0.9034,45873.349,37.1,spark,glucose,NCM3722,16
E10,0.9013,46268.84,37.1,spark,glucose,NCM3722,16
E10,0.8985,46664.274000000005,37.0,spark,glucose,NCM3722,16
E10,0.1276,4350.259,37.1,spark,glucose,NCM3722,16
E10,0.8962,47059.725,37.1,spark,glucose,NCM3722,16
E10,0.8942,47455.245,37.1,spark,glucose,NCM3722,16
E10,0.892,47850.738,37.1,spark,glucose,NCM3722,16
E10,0.8899,48246.14,37.1,spark,glucose,NCM3722,16
E10,0.8873,48641.623,37.1,spark,glucose,NCM3722,16
E10,0.8852,49037.094000000005,37.1,spark,glucose,NCM3722,16
E10,0.8833,49432.502,37.0,spark,glucose,NCM3722,16
E10,0.8809,49827.96599999999,37.1,spark,glucose,NCM3722,16
E10,0.8792,50223.450999999994,37.1,spark,glucose,NCM3722,16
E10,0.8771,50618.873,37.1,spark,glucose,NCM3722,16
E10,0.1318,4745.706,37.0,spark,glucose,NCM3722,16
E10,0.875,51014.346,37.1,spark,glucose,NCM3722,16
E10,0.8738,51409.780999999995,37.1,spark,glucose,NCM3722,16
E10,0.8712,51805.225999999995,37.1,spark,glucose,NCM3722,16
E10,0.8693,52200.647000000004,37.0,spark,glucose,NCM3722,16
E10,0.8676,52596.081,37.1,spark,glucose,NCM3722,16
E10,0.8658,52991.538,37.0,spark,glucose,NCM3722,16
E10,0.8637,53386.954000000005,37.1,spark,glucose,NCM3722,16
E10,0.862,53782.41,37.1,spark,glucose,NCM3722,16
E10,0.8602,54177.944,37.1,spark,glucose,NCM3722,16
E10,0.8583,54573.403,37.0,spark,glucose,NCM3722,16
E10,0.1362,5141.164000000001,37.0,spark,glucose,NCM3722,16
E10,0.8569,54968.807,37.0,spark,glucose,NCM3722,16
E10,0.8551,55364.29,37.1,spark,glucose,NCM3722,16
E10,0.8531,55759.655,37.1,spark,glucose,NCM3722,16
E10,0.8513,56155.072,37.1,spark,glucose,NCM3722,16
E10,0.8496,56550.54,37.1,spark,glucose,NCM3722,16
E10,0.1412,5536.6269999999995,37.1,spark,glucose,NCM3722,16
E10,0.1465,5932.033,37.1,spark,glucose,NCM3722,16
E10,0.1523,6327.445,37.1,spark,glucose,NCM3722,16
E10,0.159,6722.978,37.1,spark,glucose,NCM3722,16
E10,0.1659,7118.523,37.0,spark,glucose,NCM3722,16
E10,0.1042,395.842,36.9,spark,glucose,NCM3722,16
E10,0.1728,7513.919,37.1,spark,glucose,NCM3722,16
E10,0.1815,7909.435,37.0,spark,glucose,NCM3722,16
E10,0.1914,8304.905999999999,37.1,spark,glucose,NCM3722,16
E10,0.2025,8700.327,37.1,spark,glucose,NCM3722,16
E10,0.2147,9095.758,37.1,spark,glucose,NCM3722,16
E10,0.2283,9491.201,37.1,spark,glucose,NCM3722,16
E10,0.2436,9886.688,37.1,spark,glucose,NCM3722,16
E10,0.2603,10282.094000000001,37.0,spark,glucose,NCM3722,16
E10,0.2798,10677.525,37.0,spark,glucose,NCM3722,16
E10,0.3016,11073.053,37.1,spark,glucose,NCM3722,16
E10,0.1057,791.227,37.0,spark,glucose,NCM3722,16
E10,0.3251,11468.559,37.1,spark,glucose,NCM3722,16
E10,0.3519,11863.903999999999,37.1,spark,glucose,NCM3722,16
E10,0.3819,12259.44,37.1,spark,glucose,NCM3722,16
E10,0.4134,12654.92,37.0,spark,glucose,NCM3722,16
E10,0.4533,13050.38,37.0,spark,glucose,NCM3722,16
E10,0.4928,13445.788,37.0,spark,glucose,NCM3722,16
E10,0.5318,13841.236,37.1,spark,glucose,NCM3722,16
E10,0.5666,14236.688999999998,37.1,spark,glucose,NCM3722,16
E10,0.6042,14632.103000000001,37.1,spark,glucose,NCM3722,16
E10,0.6426,15027.517,37.1,spark,glucose,NCM3722,16
E10,0.1074,1186.634,37.0,spark,glucose,NCM3722,16
E10,0.679,15423.035,37.0,spark,glucose,NCM3722,16
E10,0.7125,15818.546,37.0,spark,glucose,NCM3722,16
E10,0.7441,16213.933,37.1,spark,glucose,NCM3722,16
E10,0.775,16609.46,37.0,spark,glucose,NCM3722,16
E10,0.8051,17004.944,37.1,spark,glucose,NCM3722,16
E10,0.8344,17400.328,37.1,spark,glucose,NCM3722,16
E10,0.8634,17795.793999999998,37.0,spark,glucose,NCM3722,16
E10,0.8908,18191.248,37.0,spark,glucose,NCM3722,16
E10,0.8998,18586.721,37.0,spark,glucose,NCM3722,16
E10,0.9277,18982.121,37.1,spark,glucose,NCM3722,16
E10,0.1091,1582.1029999999998,37.1,spark,glucose,NCM3722,16
E10,0.9343,19377.536,37.1,spark,glucose,NCM3722,16
E10,0.9406,19773.025,37.1,spark,glucose,NCM3722,16
E10,0.9433,20168.51,37.1,spark,glucose,NCM3722,16
E10,0.9442,20563.921000000002,37.0,spark,glucose,NCM3722,16
E10,0.9432,20959.44,37.0,spark,glucose,NCM3722,16
E10,0.9385,21354.91,37.0,spark,glucose,NCM3722,16
E10,0.9369,21750.387000000002,37.1,spark,glucose,NCM3722,16
E10,0.9365,22145.83,37.1,spark,glucose,NCM3722,16
E10,0.9395,22541.257,37.1,spark,glucose,NCM3722,16
E10,0.9431,22936.741,37.1,spark,glucose,NCM3722,16
E10,0.111,1977.575,37.1,spark,glucose,NCM3722,16
E10,0.9667,23332.236,37.0,spark,glucose,NCM3722,16
E10,0.9689,23727.655,37.0,spark,glucose,NCM3722,16
E10,0.9675,24123.117000000002,37.1,spark,glucose,NCM3722,16
E10,0.9663,24518.6,37.0,spark,glucose,NCM3722,16
E10,0.966,24913.996,37.1,spark,glucose,NCM3722,16
E10,0.9658,25309.459,37.1,spark,glucose,NCM3722,16
E10,0.9668,25704.877999999997,37.0,spark,glucose,NCM3722,16
E10,0.9673,26100.394,37.0,spark,glucose,NCM3722,16
